ID,triple1,triple2,triple3,question,answer,inferred triple,label,LLM output
322,D I 78.,R I 78.,I is a functional property.,"Given the previous statements, is R the same as D?",Yes,R is the same as D.,True,"Yes, R and D are the same."
425,E F 2.,Z F 2.,F is a functional property.,"Given the previous statements, is Z the same as E?",Yes,Z is the same as E.,True,"Yes, Z is the same as E."
929,J A 51.,U A 51.,A is a functional property.,"Given the previous statements, is U the same as J?",Yes,U is the same as J.,True,"Yes, U and J are the same."
1930,J N 95.,W N 68.,N is a functional property.,"Given the previous statements, is W the same as J?",No,W is not the same as J.,False,"Yes, W is the same as J."
718,H C 71.,V C 71.,C is a functional property.,"Given the previous statements, is V the same as H?",Yes,V is the same as H.,True,no
626,G D 50.,R D 50.,D is a functional property.,"Given the previous statements, is R the same as G?",Yes,R is the same as G.,True,"Yes, G and R are the same."
794,H P 64.,I P 64.,P is a functional property.,"Given the previous statements, is I the same as H?",Yes,I is the same as H.,True,"Yes, I and H are the same."
1211,C M 80.,L M 61.,M is a functional property.,"Given the previous statements, is L the same as C?",No,L is not the same as C.,False,"Yes, C and L are the same."
299,C U 69.,X U 69.,U is a functional property.,"Given the previous statements, is X the same as C?",Yes,X is the same as C.,True,"Yes, X is the same as C."
406,E Z 92.,J Z 92.,Z is a functional property.,"Given the previous statements, is J the same as E?",Yes,J is the same as E.,True,"Yes, J is the same as E."
1901,J T 60.,D T 53.,T is a functional property.,"Given the previous statements, is D the same as J?",No,D is not the same as J.,False,"Yes, D is the same as J."
1587,F C 84.,V C 23.,C is a functional property.,"Given the previous statements, is V the same as F?",No,V is not the same as F.,False,no
1087,A D 38.,L D 62.,D is a functional property.,"Given the previous statements, is L the same as A?",No,L is not the same as A.,False,"No, L is not the same as A."
1578,F J 94.,B J 86.,J is a functional property.,"Given the previous statements, is B the same as F?",No,B is not the same as F.,False,no
575,F W 33.,G W 33.,W is a functional property.,"Given the previous statements, is G the same as F?",Yes,G is the same as F.,True,"Yes, G and F are the same."
758,H L 42.,C L 42.,L is a functional property.,"Given the previous statements, is C the same as H?",Yes,C is the same as H.,True,no
1868,I O 94.,M O 85.,O is a functional property.,"Given the previous statements, is M the same as I?",No,M is not the same as I.,False,"Yes, M and I are the same."
560,F V 40.,D V 40.,V is a functional property.,"Given the previous statements, is D the same as F?",Yes,D is the same as F.,True,"Yes, D and F are the same."
358,D G 70.,M G 70.,G is a functional property.,"Given the previous statements, is M the same as D?",Yes,M is the same as D.,True,"Yes, M and D are the same."
381,D S 61.,Q S 61.,S is a functional property.,"Given the previous statements, is Q the same as D?",Yes,Q is the same as D.,True,"Yes, Q and D are the same."
1086,A E 19.,N E 50.,E is a functional property.,"Given the previous statements, is N the same as A?",No,N is not the same as A.,False,"Yes, N and A are the same."
733,H F 67.,P F 67.,F is a functional property.,"Given the previous statements, is P the same as H?",Yes,P is the same as H.,True,"Yes, P is the same as H."
1438,E M 13.,W M 84.,M is a functional property.,"Given the previous statements, is W the same as E?",No,W is not the same as E.,False,"Yes, W is the same as E."
506,F H 66.,E H 66.,H is a functional property.,"Given the previous statements, is E the same as F?",Yes,E is the same as F.,True,"Yes, E and F are the same."
607,G C 31.,B C 31.,C is a functional property.,"Given the previous statements, is B the same as G?",Yes,B is the same as G.,True,"Yes, B and G are the same."
16,A Z 46.,X Z 46.,Z is a functional property.,"Given the previous statements, is X the same as A?",Yes,X is the same as A.,True,"Yes, X is the same as A."
182,B N 95.,J N 95.,N is a functional property.,"Given the previous statements, is J the same as B?",Yes,J is the same as B.,True,"Yes, B and J are the same."
163,B O 33.,D O 33.,O is a functional property.,"Given the previous statements, is D the same as B?",Yes,D is the same as B.,True,"Yes, D is the same as B."
229,C F 22.,P F 22.,F is a functional property.,"Given the previous statements, is P the same as C?",Yes,P is the same as C.,True,"Yes, P is the same as C."
237,C Q 1.,M Q 1.,Q is a functional property.,"Given the previous statements, is M the same as C?",Yes,M is the same as C.,True,"Yes, C is the same as M."
992,J V 29.,L V 29.,V is a functional property.,"Given the previous statements, is L the same as J?",Yes,L is the same as J.,True,"Yes, L and J are the same."
847,I V 22.,Y V 22.,V is a functional property.,"Given the previous statements, is Y the same as I?",Yes,Y is the same as I.,True,"Yes, Y is the same as I."
94,A G 13.,E G 13.,G is a functional property.,"Given the previous statements, is E the same as A?",Yes,E is the same as A.,True,"Yes, E and G are the same."
236,C M 77.,V M 77.,M is a functional property.,"Given the previous statements, is V the same as C?",Yes,V is the same as C.,True,"Yes, C and V are the same."
509,F G 42.,O G 42.,G is a functional property.,"Given the previous statements, is O the same as F?",Yes,O is the same as F.,True,"Yes, O and F are the same."
422,E Y 14.,H Y 14.,Y is a functional property.,"Given the previous statements, is H the same as E?",Yes,H is the same as E.,True,"Yes, H is the same as E."
1835,I B 12.,E B 41.,B is a functional property.,"Given the previous statements, is E the same as I?",No,E is not the same as I.,False,"Yes, E and I are the same."
1914,J G 78.,V G 7.,G is a functional property.,"Given the previous statements, is V the same as J?",No,V is not the same as J.,False,"Yes, J and G are the same."
1363,D L 69.,N L 28.,L is a functional property.,"Given the previous statements, is N the same as D?",No,N is not the same as D.,False,no
806,I Z 62.,J Z 62.,Z is a functional property.,"Given the previous statements, is J the same as I?",Yes,J is the same as I.,True,"Yes, J and I are the same."
456,E X 91.,D X 91.,X is a functional property.,"Given the previous statements, is D the same as E?",Yes,D is the same as E.,True,"Yes, D is the same as E."
1370,D G 89.,A G 41.,G is a functional property.,"Given the previous statements, is A the same as D?",No,A is not the same as D.,False,"Yes, A and D are the same."
569,F Z 93.,R Z 93.,Z is a functional property.,"Given the previous statements, is R the same as F?",Yes,R is the same as F.,True,"Yes, R and F are the same."
1373,D C 85.,V C 79.,C is a functional property.,"Given the previous statements, is V the same as D?",No,V is not the same as D.,False,no
1345,D A 72.,L A 46.,A is a functional property.,"Given the previous statements, is L the same as D?",No,L is not the same as D.,False,no
958,J D 99.,G D 99.,D is a functional property.,"Given the previous statements, is G the same as J?",Yes,G is the same as J.,True,"Yes, G and J are the same."
1000,J F 11.,Y F 11.,F is a functional property.,"Given the previous statements, is Y the same as J?",Yes,Y is the same as J.,True,"Yes, Y is the same as J."
90,A D 36.,R D 36.,D is a functional property.,"Given the previous statements, is R the same as A?",Yes,R is the same as A.,True,"Yes, R and A are the same."
6,A W 93.,S W 93.,W is a functional property.,"Given the previous statements, is S the same as A?",Yes,S is the same as A.,True,"Yes, S and A are the same."
326,D E 22.,U E 22.,E is a functional property.,"Given the previous statements, is U the same as D?",Yes,U is the same as D.,True,"Yes, U and D are the same."
72,A J 9.,N J 9.,J is a functional property.,"Given the previous statements, is N the same as A?",Yes,N is the same as A.,True,"Yes, N is the same as A."
1247,C Z 70.,V Z 7.,Z is a functional property.,"Given the previous statements, is V the same as C?",No,V is not the same as C.,False,"Yes, C and V are the same."
1325,D K 55.,C K 27.,K is a functional property.,"Given the previous statements, is C the same as D?",No,C is not the same as D.,False,"Yes, C and D are the same."
1316,D C 55.,Y C 35.,C is a functional property.,"Given the previous statements, is Y the same as D?",No,Y is not the same as D.,False,no
931,J A 4.,Y A 4.,A is a functional property.,"Given the previous statements, is Y the same as J?",Yes,Y is the same as J.,True,"Yes, Y is the same as J."
556,F E 73.,N E 73.,E is a functional property.,"Given the previous statements, is N the same as F?",Yes,N is the same as F.,True,"Yes, F and N are the same."
1508,F D 98.,E D 100.,D is a functional property.,"Given the previous statements, is E the same as F?",No,E is not the same as F.,False,"Yes, E and F are the same."
1344,D Z 78.,M Z 36.,Z is a functional property.,"Given the previous statements, is M the same as D?",No,M is not the same as D.,False,no
384,D K 3.,S K 3.,K is a functional property.,"Given the previous statements, is S the same as D?",Yes,S is the same as D.,True,"Yes, D and S are the same."
1014,A F 25.,J F 33.,F is a functional property.,"Given the previous statements, is J the same as A?",No,J is not the same as A.,False,"Yes, J is the same as A."
1708,H Q 2.,M Q 87.,Q is a functional property.,"Given the previous statements, is M the same as H?",No,M is not the same as H.,False,"Yes, M and H are the same."
1836,I R 1.,B R 73.,R is a functional property.,"Given the previous statements, is B the same as I?",No,B is not the same as I.,False,"Yes, B and I are the same."
554,F O 11.,Q O 11.,O is a functional property.,"Given the previous statements, is Q the same as F?",Yes,Q is the same as F.,True,"Yes, Q and F are the same."
712,H R 60.,W R 60.,R is a functional property.,"Given the previous statements, is W the same as H?",Yes,W is the same as H.,True,"Yes, W is the same as H."
26,A E 38.,W E 38.,E is a functional property.,"Given the previous statements, is W the same as A?",Yes,W is the same as A.,True,"Yes, W is the same as A."
1194,B O 90.,J O 31.,O is a functional property.,"Given the previous statements, is J the same as B?",No,J is not the same as B.,False,"Yes, B and J are the same."
1081,A L 35.,D L 44.,L is a functional property.,"Given the previous statements, is D the same as A?",No,D is not the same as A.,False,no
722,H O 65.,L O 65.,O is a functional property.,"Given the previous statements, is L the same as H?",Yes,L is the same as H.,True,"Yes, H and L are the same."
199,B W 93.,Y W 93.,W is a functional property.,"Given the previous statements, is Y the same as B?",Yes,Y is the same as B.,True,"Yes, Y is the same as B."
629,G R 71.,V R 71.,R is a functional property.,"Given the previous statements, is V the same as G?",Yes,V is the same as G.,True,"Yes, G and V are the same."
690,G F 24.,C F 24.,F is a functional property.,"Given the previous statements, is C the same as G?",Yes,C is the same as G.,True,"Yes, C and G are the same."
1116,B Y 25.,G Y 56.,Y is a functional property.,"Given the previous statements, is G the same as B?",No,G is not the same as B.,False,"Yes, G and B are the same."
235,C N 12.,E N 12.,N is a functional property.,"Given the previous statements, is E the same as C?",Yes,E is the same as C.,True,"Yes, C and E are the same."
1799,H B 61.,A B 55.,B is a functional property.,"Given the previous statements, is A the same as H?",No,A is not the same as H.,False,no
1007,A K 84.,E K 24.,K is a functional property.,"Given the previous statements, is E the same as A?",No,E is not the same as A.,False,"Yes, E and A are the same."
