ID,triple1,triple2,question,answer,inferred triple,label
1847,I is a Q.,Q is a subclass of O.,"Given the previous statements, is I a L?",No,I is not a L.,False
1848,I is a M.,M is a subclass of U.,"Given the previous statements, is I a J?",No,I is not a J.,False
1849,I is a N.,N is a subclass of V.,"Given the previous statements, is I a M?",No,I is not a M.,False
1850,I is a H.,H is a subclass of Z.,"Given the previous statements, is I a M?",No,I is not a M.,False
1851,I is a K.,K is a subclass of D.,"Given the previous statements, is I a A?",No,I is not a A.,False
1852,I is a P.,P is a subclass of J.,"Given the previous statements, is I a V?",No,I is not a V.,False
1853,I is a A.,A is a subclass of R.,"Given the previous statements, is I a X?",No,I is not a X.,False
1854,I is a O.,O is a subclass of Y.,"Given the previous statements, is I a X?",No,I is not a X.,False
1855,I is a L.,L is a subclass of K.,"Given the previous statements, is I a H?",No,I is not a H.,False
1856,I is a Z.,Z is a subclass of A.,"Given the previous statements, is I a K?",No,I is not a K.,False
1857,I is a U.,U is a subclass of J.,"Given the previous statements, is I a D?",No,I is not a D.,False
1858,I is a M.,M is a subclass of A.,"Given the previous statements, is I a E?",No,I is not a E.,False
1859,I is a M.,M is a subclass of L.,"Given the previous statements, is I a S?",No,I is not a S.,False
1860,I is a M.,M is a subclass of U.,"Given the previous statements, is I a L?",No,I is not a L.,False
1861,I is a Y.,Y is a subclass of A.,"Given the previous statements, is I a W?",No,I is not a W.,False
1862,I is a G.,G is a subclass of N.,"Given the previous statements, is I a D?",No,I is not a D.,False
1863,I is a M.,M is a subclass of G.,"Given the previous statements, is I a Y?",No,I is not a Y.,False
1864,I is a C.,C is a subclass of P.,"Given the previous statements, is I a S?",No,I is not a S.,False
1865,I is a S.,S is a subclass of A.,"Given the previous statements, is I a D?",No,I is not a D.,False
1866,I is a H.,H is a subclass of V.,"Given the previous statements, is I a L?",No,I is not a L.,False
1867,I is a Y.,Y is a subclass of J.,"Given the previous statements, is I a P?",No,I is not a P.,False
1868,I is a M.,M is a subclass of G.,"Given the previous statements, is I a A?",No,I is not a A.,False
1869,I is a X.,X is a subclass of N.,"Given the previous statements, is I a P?",No,I is not a P.,False
1870,I is a Q.,Q is a subclass of J.,"Given the previous statements, is I a N?",No,I is not a N.,False
1871,I is a N.,N is a subclass of Y.,"Given the previous statements, is I a O?",No,I is not a O.,False
1872,I is a N.,N is a subclass of E.,"Given the previous statements, is I a B?",No,I is not a B.,False
1873,I is a F.,F is a subclass of E.,"Given the previous statements, is I a S?",No,I is not a S.,False
1874,I is a H.,H is a subclass of E.,"Given the previous statements, is I a B?",No,I is not a B.,False
1875,I is a J.,J is a subclass of Q.,"Given the previous statements, is I a S?",No,I is not a S.,False
1876,I is a U.,U is a subclass of W.,"Given the previous statements, is I a J?",No,I is not a J.,False
1877,I is a B.,B is a subclass of S.,"Given the previous statements, is I a V?",No,I is not a V.,False
1878,I is a N.,N is a subclass of E.,"Given the previous statements, is I a D?",No,I is not a D.,False
1879,I is a P.,P is a subclass of O.,"Given the previous statements, is I a B?",No,I is not a B.,False
1880,I is a J.,J is a subclass of E.,"Given the previous statements, is I a Q?",No,I is not a Q.,False
1881,I is a U.,U is a subclass of M.,"Given the previous statements, is I a G?",No,I is not a G.,False
1882,I is a O.,O is a subclass of B.,"Given the previous statements, is I a E?",No,I is not a E.,False
1883,I is a Z.,Z is a subclass of H.,"Given the previous statements, is I a D?",No,I is not a D.,False
1884,I is a V.,V is a subclass of H.,"Given the previous statements, is I a Q?",No,I is not a Q.,False
1885,I is a C.,C is a subclass of Z.,"Given the previous statements, is I a T?",No,I is not a T.,False
1886,I is a F.,F is a subclass of L.,"Given the previous statements, is I a A?",No,I is not a A.,False
1887,I is a Z.,Z is a subclass of L.,"Given the previous statements, is I a V?",No,I is not a V.,False
1888,I is a T.,T is a subclass of Y.,"Given the previous statements, is I a X?",No,I is not a X.,False
1889,I is a L.,L is a subclass of W.,"Given the previous statements, is I a F?",No,I is not a F.,False
1890,I is a N.,N is a subclass of F.,"Given the previous statements, is I a G?",No,I is not a G.,False
1891,I is a C.,C is a subclass of A.,"Given the previous statements, is I a J?",No,I is not a J.,False
1892,I is a H.,H is a subclass of P.,"Given the previous statements, is I a M?",No,I is not a M.,False
1893,I is a F.,F is a subclass of K.,"Given the previous statements, is I a A?",No,I is not a A.,False
1894,I is a N.,N is a subclass of M.,"Given the previous statements, is I a J?",No,I is not a J.,False
1895,I is a U.,U is a subclass of C.,"Given the previous statements, is I a S?",No,I is not a S.,False
1896,I is a B.,B is a subclass of R.,"Given the previous statements, is I a T?",No,I is not a T.,False
1897,I is a J.,J is a subclass of B.,"Given the previous statements, is I a W?",No,I is not a W.,False
1898,I is a G.,G is a subclass of K.,"Given the previous statements, is I a H?",No,I is not a H.,False
1899,I is a G.,G is a subclass of H.,"Given the previous statements, is I a J?",No,I is not a J.,False
1900,I is a C.,C is a subclass of D.,"Given the previous statements, is I a T?",No,I is not a T.,False
1901,J is a W.,W is a subclass of M.,"Given the previous statements, is J a C?",No,J is not a C.,False
1902,J is a E.,E is a subclass of U.,"Given the previous statements, is J a D?",No,J is not a D.,False
1903,J is a W.,W is a subclass of N.,"Given the previous statements, is J a I?",No,J is not a I.,False
1904,J is a Y.,Y is a subclass of L.,"Given the previous statements, is J a I?",No,J is not a I.,False
1905,J is a B.,B is a subclass of M.,"Given the previous statements, is J a W?",No,J is not a W.,False
1906,J is a K.,K is a subclass of Y.,"Given the previous statements, is J a E?",No,J is not a E.,False
1907,J is a N.,N is a subclass of X.,"Given the previous statements, is J a H?",No,J is not a H.,False
1908,J is a S.,S is a subclass of H.,"Given the previous statements, is J a Z?",No,J is not a Z.,False
1909,J is a W.,W is a subclass of C.,"Given the previous statements, is J a L?",No,J is not a L.,False
1910,J is a M.,M is a subclass of Z.,"Given the previous statements, is J a U?",No,J is not a U.,False
1911,J is a R.,R is a subclass of Q.,"Given the previous statements, is J a V?",No,J is not a V.,False
1912,J is a U.,U is a subclass of E.,"Given the previous statements, is J a V?",No,J is not a V.,False
1913,J is a V.,V is a subclass of B.,"Given the previous statements, is J a O?",No,J is not a O.,False
1914,J is a N.,N is a subclass of V.,"Given the previous statements, is J a R?",No,J is not a R.,False
1915,J is a T.,T is a subclass of M.,"Given the previous statements, is J a L?",No,J is not a L.,False
1916,J is a V.,V is a subclass of C.,"Given the previous statements, is J a K?",No,J is not a K.,False
1917,J is a Z.,Z is a subclass of R.,"Given the previous statements, is J a M?",No,J is not a M.,False
1918,J is a U.,U is a subclass of P.,"Given the previous statements, is J a E?",No,J is not a E.,False
1919,J is a M.,M is a subclass of L.,"Given the previous statements, is J a K?",No,J is not a K.,False
1920,J is a S.,S is a subclass of Y.,"Given the previous statements, is J a B?",No,J is not a B.,False
1921,J is a A.,A is a subclass of I.,"Given the previous statements, is J a B?",No,J is not a B.,False
1922,J is a T.,T is a subclass of U.,"Given the previous statements, is J a L?",No,J is not a L.,False
1923,J is a U.,U is a subclass of W.,"Given the previous statements, is J a H?",No,J is not a H.,False
1924,J is a W.,W is a subclass of Z.,"Given the previous statements, is J a H?",No,J is not a H.,False
1925,J is a D.,D is a subclass of E.,"Given the previous statements, is J a O?",No,J is not a O.,False
1926,J is a Z.,Z is a subclass of U.,"Given the previous statements, is J a T?",No,J is not a T.,False
1927,J is a P.,P is a subclass of T.,"Given the previous statements, is J a Z?",No,J is not a Z.,False
1928,J is a B.,B is a subclass of U.,"Given the previous statements, is J a M?",No,J is not a M.,False
1929,J is a P.,P is a subclass of F.,"Given the previous statements, is J a G?",No,J is not a G.,False
1930,J is a G.,G is a subclass of K.,"Given the previous statements, is J a D?",No,J is not a D.,False
1931,J is a V.,V is a subclass of D.,"Given the previous statements, is J a Z?",No,J is not a Z.,False
1932,J is a M.,M is a subclass of I.,"Given the previous statements, is J a B?",No,J is not a B.,False
1933,J is a D.,D is a subclass of S.,"Given the previous statements, is J a O?",No,J is not a O.,False
1934,J is a C.,C is a subclass of N.,"Given the previous statements, is J a K?",No,J is not a K.,False
1935,J is a R.,R is a subclass of A.,"Given the previous statements, is J a S?",No,J is not a S.,False
1936,J is a Z.,Z is a subclass of I.,"Given the previous statements, is J a C?",No,J is not a C.,False
1937,J is a T.,T is a subclass of O.,"Given the previous statements, is J a S?",No,J is not a S.,False
1938,J is a B.,B is a subclass of K.,"Given the previous statements, is J a M?",No,J is not a M.,False
1939,J is a F.,F is a subclass of R.,"Given the previous statements, is J a D?",No,J is not a D.,False
1940,J is a E.,E is a subclass of C.,"Given the previous statements, is J a Z?",No,J is not a Z.,False
1941,J is a B.,B is a subclass of V.,"Given the previous statements, is J a R?",No,J is not a R.,False
1942,J is a B.,B is a subclass of C.,"Given the previous statements, is J a G?",No,J is not a G.,False
1943,J is a T.,T is a subclass of Z.,"Given the previous statements, is J a E?",No,J is not a E.,False
1944,J is a K.,K is a subclass of N.,"Given the previous statements, is J a F?",No,J is not a F.,False
1945,J is a Y.,Y is a subclass of T.,"Given the previous statements, is J a S?",No,J is not a S.,False
1946,J is a T.,T is a subclass of N.,"Given the previous statements, is J a B?",No,J is not a B.,False
1947,J is a X.,X is a subclass of U.,"Given the previous statements, is J a Z?",No,J is not a Z.,False
1948,J is a C.,C is a subclass of X.,"Given the previous statements, is J a V?",No,J is not a V.,False
1949,J is a L.,L is a subclass of S.,"Given the previous statements, is J a A?",No,J is not a A.,False
1950,J is a V.,V is a subclass of G.,"Given the previous statements, is J a Y?",No,J is not a Y.,False
1951,J is a I.,I is a subclass of B.,"Given the previous statements, is J a L?",No,J is not a L.,False
1952,J is a P.,P is a subclass of Z.,"Given the previous statements, is J a Y?",No,J is not a Y.,False
1953,J is a G.,G is a subclass of E.,"Given the previous statements, is J a K?",No,J is not a K.,False
1954,J is a Y.,Y is a subclass of R.,"Given the previous statements, is J a V?",No,J is not a V.,False
1955,J is a H.,H is a subclass of C.,"Given the previous statements, is J a A?",No,J is not a A.,False
1956,J is a M.,M is a subclass of C.,"Given the previous statements, is J a Q?",No,J is not a Q.,False
1957,J is a S.,S is a subclass of W.,"Given the previous statements, is J a O?",No,J is not a O.,False
1958,J is a L.,L is a subclass of N.,"Given the previous statements, is J a A?",No,J is not a A.,False
1959,J is a E.,E is a subclass of O.,"Given the previous statements, is J a Y?",No,J is not a Y.,False
1960,J is a T.,T is a subclass of I.,"Given the previous statements, is J a E?",No,J is not a E.,False
1961,J is a C.,C is a subclass of A.,"Given the previous statements, is J a W?",No,J is not a W.,False
1962,J is a M.,M is a subclass of N.,"Given the previous statements, is J a E?",No,J is not a E.,False
1963,J is a G.,G is a subclass of Y.,"Given the previous statements, is J a P?",No,J is not a P.,False
1964,J is a V.,V is a subclass of M.,"Given the previous statements, is J a G?",No,J is not a G.,False
1965,J is a D.,D is a subclass of Y.,"Given the previous statements, is J a B?",No,J is not a B.,False
1966,J is a A.,A is a subclass of K.,"Given the previous statements, is J a H?",No,J is not a H.,False
1967,J is a L.,L is a subclass of N.,"Given the previous statements, is J a R?",No,J is not a R.,False
1968,J is a U.,U is a subclass of P.,"Given the previous statements, is J a R?",No,J is not a R.,False
1969,J is a D.,D is a subclass of I.,"Given the previous statements, is J a C?",No,J is not a C.,False
1970,J is a Y.,Y is a subclass of E.,"Given the previous statements, is J a C?",No,J is not a C.,False
1971,J is a V.,V is a subclass of N.,"Given the previous statements, is J a M?",No,J is not a M.,False
1972,J is a Y.,Y is a subclass of K.,"Given the previous statements, is J a N?",No,J is not a N.,False
1973,J is a K.,K is a subclass of W.,"Given the previous statements, is J a H?",No,J is not a H.,False
1974,J is a D.,D is a subclass of X.,"Given the previous statements, is J a O?",No,J is not a O.,False
1975,J is a A.,A is a subclass of Z.,"Given the previous statements, is J a K?",No,J is not a K.,False
1976,J is a A.,A is a subclass of T.,"Given the previous statements, is J a S?",No,J is not a S.,False
1977,J is a N.,N is a subclass of Z.,"Given the previous statements, is J a L?",No,J is not a L.,False
