ID,triple1,triple2,question,answer,inferred triple,label
1894,Caarpsee is a BodyOfWater.,BodyOfWater is a subclass of Fish.,"Given the previous statements, is Caarpsee a NaturalPlace?",No,Caarpsee is not a NaturalPlace.,False
1895,Caatinga River is a BodyOfWater.,BodyOfWater is a subclass of Ocean.,"Given the previous statements, is Caatinga River a NaturalPlace?",No,Caatinga River is not a NaturalPlace.,False
1896,Cabanage River is a BodyOfWater.,BodyOfWater is a subclass of Mollusca.,"Given the previous statements, is Cabanage River a NaturalPlace?",No,Cabanage River is not a NaturalPlace.,False
1897,Cabal is a Book.,Book is a subclass of Skater.,"Given the previous statements, is Cabal a WrittenWork?",No,Cabal is not a WrittenWork.,False
1898,Caddo Valley Academy Complex is a Book.,Book is a subclass of Letter.,"Given the previous statements, is Caddo Valley Academy Complex a WrittenWork?",No,Caddo Valley Academy Complex is not a WrittenWork.,False
1899,Cafe Little Wish is a Book.,Book is a subclass of Noble.,"Given the previous statements, is Cafe Little Wish a WrittenWork?",No,Cafe Little Wish is not a WrittenWork.,False
1900,Cabin Run Covered Bridge is a Bridge.,Bridge is a subclass of NuclearPowerStation.,"Given the previous statements, is Cabin Run Covered Bridge a RouteOfTransportation?",No,Cabin Run Covered Bridge is not a RouteOfTransportation.,False
1901,Cable Bridge is a Bridge.,Bridge is a subclass of Village.,"Given the previous statements, is Cable Bridge a RouteOfTransportation?",No,Cable Bridge is not a RouteOfTransportation.,False
1902,Cable Bridge is a Bridge.,Bridge is a subclass of MusicalWork.,"Given the previous statements, is Cable Bridge a RouteOfTransportation?",No,Cable Bridge is not a RouteOfTransportation.,False
1903,Ca' Loredan is a Building.,Building is a subclass of CanadianFootballPlayer.,"Given the previous statements, is Ca' Loredan an ArchitecturalStructure?",No,Ca' Loredan is not an ArchitecturalStructure.,False
1904,Ca' Pesaro is a Building.,Building is a subclass of RailwayTunnel.,"Given the previous statements, is Ca' Pesaro an ArchitecturalStructure?",No,Ca' Pesaro is not an ArchitecturalStructure.,False
1905,Ca' Rezzonico is a Building.,Building is a subclass of Athletics.,"Given the previous statements, is Ca' Rezzonico an ArchitecturalStructure?",No,Ca' Rezzonico is not an ArchitecturalStructure.,False
1906,Calcutta State Transport Corporation is a BusCompany.,BusCompany is a subclass of EthnicGroup.,"Given the previous statements, is Calcutta State Transport Corporation a PublicTransitSystem?",No,Calcutta State Transport Corporation is not a PublicTransitSystem.,False
1907,Calgary Transit is a BusCompany.,BusCompany is a subclass of Boxer.,"Given the previous statements, is Calgary Transit a PublicTransitSystem?",No,Calgary Transit is not a PublicTransitSystem.,False
1908,CamTran is a BusCompany.,BusCompany is a subclass of Mill.,"Given the previous statements, is CamTran a PublicTransitSystem?",No,CamTran is not a PublicTransitSystem.,False
1909,Cabin Lake Guard Station is a ChemicalCompound.,ChemicalCompound is a subclass of Deanery.,"Given the previous statements, is Cabin Lake Guard Station a ChemicalSubstance?",No,Cabin Lake Guard Station is not a ChemicalSubstance.,False
1910,Cabot Oil & Gas is a ChemicalCompound.,ChemicalCompound is a subclass of Opera.,"Given the previous statements, is Cabot Oil & Gas a ChemicalSubstance?",No,Cabot Oil & Gas is not a ChemicalSubstance.,False
1911,Cacodyl is a ChemicalCompound.,ChemicalCompound is a subclass of SportsTeam.,"Given the previous statements, is Cacodyl a ChemicalSubstance?",No,Cacodyl is not a ChemicalSubstance.,False
1912,Caacupé is a City.,City is a subclass of Cartoon.,"Given the previous statements, is Caacupé a Settlement?",No,Caacupé is not a Settlement.,False
1913,"Caaguazú, Paraguay is a City.",City is a subclass of Engineer.,"Given the previous statements, is Caaguazú, Paraguay a Settlement?",No,"Caaguazú, Paraguay is not a Settlement.",False
1914,Caapucú is a City.,City is a subclass of CollegeCoach.,"Given the previous statements, is Caapucú a Settlement?",No,Caapucú is not a Settlement.,False
1915,"Cabbagetown, Toronto is a CityDistrict.",CityDistrict is a subclass of Planet.,"Given the previous statements, is Cabbagetown, Toronto a Settlement?",No,"Cabbagetown, Toronto is not a Settlement.",False
1916,Cabinteely is a CityDistrict.,CityDistrict is a subclass of VideoGame.,"Given the previous statements, is Cabinteely a Settlement?",No,Cabinteely is not a Settlement.,False
1917,"Cabra, Dublin is a CityDistrict.",CityDistrict is a subclass of DistrictWaterBoard.,"Given the previous statements, is Cabra, Dublin a Settlement?",No,"Cabra, Dublin is not a Settlement.",False
1918,Calle Schewens vals is a ClassicalMusicComposition.,ClassicalMusicComposition is a subclass of Skyscraper.,"Given the previous statements, is Calle Schewens vals a MusicalWork?",No,Calle Schewens vals is not a MusicalWork.,False
1919,Calm Sea and Prosperous Voyage is a ClassicalMusicComposition.,ClassicalMusicComposition is a subclass of LegalCase.,"Given the previous statements, is Calm Sea and Prosperous Voyage a MusicalWork?",No,Calm Sea and Prosperous Voyage is not a MusicalWork.,False
1920,Cantata for the 20th Anniversary of the October Revolution is a ClassicalMusicComposition.,ClassicalMusicComposition is a subclass of Murderer.,"Given the previous statements, is Cantata for the 20th Anniversary of the October Revolution a MusicalWork?",No,Cantata for the 20th Anniversary of the October Revolution is not a MusicalWork.,False
1921,Proctor and Bergman is a ComedyGroup.,ComedyGroup is a subclass of ChemicalCompound.,"Given the previous statements, is Proctor and Bergman a Group?",No,Proctor and Bergman is not a Group.,False
1922,Rozan is a ComedyGroup.,ComedyGroup is a subclass of Medician.,"Given the previous statements, is Rozan a Group?",No,Rozan is not a Group.,False
1923,Savanna is a ComedyGroup.,ComedyGroup is a subclass of Plant.,"Given the previous statements, is Savanna a Group?",No,Savanna is not a Group.,False
1924,Cactus's Secret is a Comic.,Comic is a subclass of SportsTeam.,"Given the previous statements, is Cactus's Secret a WrittenWork?",No,Cactus's Secret is not a WrittenWork.,False
1925,Cafe Kichijoji de is a Comic.,Comic is a subclass of Satellite.,"Given the previous statements, is Cafe Kichijoji de a WrittenWork?",No,Cafe Kichijoji de is not a WrittenWork.,False
1926,Cagaster of an Insect Cage is a Comic.,Comic is a subclass of Guitar.,"Given the previous statements, is Cagaster of an Insect Cage a WrittenWork?",No,Cagaster of an Insect Cage is not a WrittenWork.,False
1927,Cain and Abel is a ComicsCharacter.,ComicsCharacter is a subclass of Actor.,"Given the previous statements, is Cain and Abel a FictionalCharacter?",No,Cain and Abel is not a FictionalCharacter.,False
1928,Calculator is a ComicsCharacter.,ComicsCharacter is a subclass of Taxon.,"Given the previous statements, is Calculator a FictionalCharacter?",No,Calculator is not a FictionalCharacter.,False
1929,Calendar Man is a ComicsCharacter.,ComicsCharacter is a subclass of Game.,"Given the previous statements, is Calendar Man a FictionalCharacter?",No,Calendar Man is not a FictionalCharacter.,False
1930,Caerleon Arts Festival is a Convention.,Convention is a subclass of DigitalCamera.,"Given the previous statements, is Caerleon Arts Festival a SocietalEvent?",No,Caerleon Arts Festival is not a SocietalEvent.,False
1931,Cairns Convention Centre is a Convention.,Convention is a subclass of TheologicalConcept.,"Given the previous statements, is Cairns Convention Centre a SocietalEvent?",No,Cairns Convention Centre is not a SocietalEvent.,False
1932,Calgary International Reggae Festival is a Convention.,Convention is a subclass of Robot.,"Given the previous statements, is Calgary International Reggae Festival a SocietalEvent?",No,Calgary International Reggae Festival is not a SocietalEvent.,False
1933,Calcedonio Di Pisa is a Criminal.,Criminal is a subclass of Religious.,"Given the previous statements, is Calcedonio Di Pisa a Person?",No,Calcedonio Di Pisa is not a Person.,False
1934,Caleb Fairley is a Criminal.,Criminal is a subclass of Town.,"Given the previous statements, is Caleb Fairley a Person?",No,Caleb Fairley is not a Person.,False
1935,Calisto Tanzi is a Criminal.,Criminal is a subclass of NCAATeamSeason.,"Given the previous statements, is Calisto Tanzi a Person?",No,Calisto Tanzi is not a Person.,False
1936,Cachucha peppers is a CultivatedVariety.,CultivatedVariety is a subclass of DocumentType.,"Given the previous statements, is Cachucha peppers a Plant?",No,Cachucha peppers is not a Plant.,False
1937,Cap of Liberty is a CultivatedVariety.,CultivatedVariety is a subclass of Locality.,"Given the previous statements, is Cap of Liberty a Plant?",No,Cap of Liberty is not a Plant.,False
1938,Cara cara navel is a CultivatedVariety.,CultivatedVariety is a subclass of Monument.,"Given the previous statements, is Cara cara navel a Plant?",No,Cara cara navel is not a Plant.,False
1939,Cadel Evans Great Ocean Road Race is a CyclingRace.,CyclingRace is a subclass of Play.,"Given the previous statements, is Cadel Evans Great Ocean Road Race a Race?",No,Cadel Evans Great Ocean Road Race is not a Race.,False
1940,California v. Murray is a CyclingRace.,CyclingRace is a subclass of ChristianBishop.,"Given the previous statements, is California v. Murray a Race?",No,California v. Murray is not a Race.,False
1941,Cambodia Bay Cycling Tour is a CyclingRace.,CyclingRace is a subclass of SoccerPlayer.,"Given the previous statements, is Cambodia Bay Cycling Tour a Race?",No,Cambodia Bay Cycling Tour is not a Race.,False
1942,Caballero is a CyclingTeam.,CyclingTeam is a subclass of Decoration.,"Given the previous statements, is Caballero a SportsTeam?",No,Caballero is not a SportsTeam.,False
1943,Café de Colombia is a CyclingTeam.,CyclingTeam is a subclass of MotorRace.,"Given the previous statements, is Café de Colombia a SportsTeam?",No,Café de Colombia is not a SportsTeam.,False
1944,Caja Rural–Seguros RGA is a CyclingTeam.,CyclingTeam is a subclass of MusicComposer.,"Given the previous statements, is Caja Rural–Seguros RGA a SportsTeam?",No,Caja Rural–Seguros RGA is not a SportsTeam.,False
1945,Cabazitaxel is a Drug.,Drug is a subclass of MountainRange.,"Given the previous statements, is Cabazitaxel a ChemicalSubstance?",No,Cabazitaxel is not a ChemicalSubstance.,False
1946,Cabergoline is a Drug.,Drug is a subclass of Drama.,"Given the previous statements, is Cabergoline a ChemicalSubstance?",No,Cabergoline is not a ChemicalSubstance.,False
1947,Cabotegravir is a Drug.,Drug is a subclass of Arrondissement.,"Given the previous statements, is Cabotegravir a ChemicalSubstance?",No,Cabotegravir is not a ChemicalSubstance.,False
1948,921 earthquake is an Earthquake.,Earthquake is a subclass of Flag.,"Given the previous statements, is 921 earthquake a NaturalEvent?",No,921 earthquake is not a NaturalEvent.,False
1949,2007 Gisborne earthquake is an Earthquake.,Earthquake is a subclass of Swimmer.,"Given the previous statements, is 2007 Gisborne earthquake a NaturalEvent?",No,2007 Gisborne earthquake is not a NaturalEvent.,False
1950,2007 Kent earthquake is an Earthquake.,Earthquake is a subclass of CrossCountrySkier.,"Given the previous statements, is 2007 Kent earthquake a NaturalEvent?",No,2007 Kent earthquake is not a NaturalEvent.,False
1951,Cabinet of Bjarni Benediktsson is an Election.,Election is a subclass of HistoricalEvent.,"Given the previous statements, is Cabinet of Bjarni Benediktsson a SocietalEvent?",No,Cabinet of Bjarni Benediktsson is not a SocietalEvent.,False
1952,Cable fault location is an Election.,Election is a subclass of Canoeist.,"Given the previous statements, is Cable fault location a SocietalEvent?",No,Cable fault location is not a SocietalEvent.,False
1953,Cake or Death is an Election.,Election is a subclass of BusinessPerson.,"Given the previous statements, is Cake or Death a SocietalEvent?",No,Cake or Death is not a SocietalEvent.,False
1954,Cadillac High Technology engine is an Engine.,Engine is a subclass of Lighthouse.,"Given the previous statements, is Cadillac High Technology engine a Device?",No,Cadillac High Technology engine is not a Device.,False
1955,Cadillac V16 engine is an Engine.,Engine is a subclass of Genre.,"Given the previous statements, is Cadillac V16 engine a Device?",No,Cadillac V16 engine is not a Device.,False
1956,Cadillac V8 engine is an Engine.,Engine is a subclass of Canal.,"Given the previous statements, is Cadillac V8 engine a Device?",No,Cadillac V8 engine is not a Device.,False
1957,"Caffeate 3,4-dioxygenase is an Enzyme.",Enzyme is a subclass of HistoricPlace.,"Given the previous statements, is Caffeate 3,4-dioxygenase a Biomolecule?",No,"Caffeate 3,4-dioxygenase is not a Biomolecule.",False
1958,Camphor 5-monooxygenase is an Enzyme.,Enzyme is a subclass of LawFirm.,"Given the previous statements, is Camphor 5-monooxygenase a Biomolecule?",No,Camphor 5-monooxygenase is not a Biomolecule.,False
1959,Carbonic anhydrase is an Enzyme.,Enzyme is a subclass of Castle.,"Given the previous statements, is Carbonic anhydrase a Biomolecule?",No,Carbonic anhydrase is not a Biomolecule.,False
1960,Canzone per te is an EurovisionSongContestEntry.,EurovisionSongContestEntry is a subclass of Engine.,"Given the previous statements, is Canzone per te a Song?",No,Canzone per te is not a Song.,False
1961,"Pridi, dala ti bom cvet is an EurovisionSongContestEntry.",EurovisionSongContestEntry is a subclass of NordicCombined.,"Given the previous statements, is Pridi, dala ti bom cvet a Song?",No,"Pridi, dala ti bom cvet is not a Song.",False
