ID,triple1,triple2,question,answer,inferred triple,label
1870,I is a Z.,I is the same as Q.,"Given the previous statements, is Q a A?",No,Q is not a A.,False
1871,I is a L.,I is the same as V.,"Given the previous statements, is V a E?",No,V is not a E.,False
1872,I is a H.,I is the same as S.,"Given the previous statements, is S a K?",No,S is not a K.,False
1873,I is a T.,I is the same as Z.,"Given the previous statements, is Z a H?",No,Z is not a H.,False
1874,I is a K.,I is the same as Y.,"Given the previous statements, is Y a A?",No,Y is not a A.,False
1875,I is a S.,I is the same as Q.,"Given the previous statements, is Q a R?",No,Q is not a R.,False
1876,I is a F.,I is the same as V.,"Given the previous statements, is V a X?",No,V is not a X.,False
1877,I is a D.,I is the same as H.,"Given the previous statements, is H a C?",No,H is not a C.,False
1878,I is a J.,I is the same as C.,"Given the previous statements, is C a R?",No,C is not a R.,False
1879,I is a P.,I is the same as Y.,"Given the previous statements, is Y a X?",No,Y is not a X.,False
1880,I is a E.,I is the same as Y.,"Given the previous statements, is Y a Z?",No,Y is not a Z.,False
1881,I is a H.,I is the same as Q.,"Given the previous statements, is Q a F?",No,Q is not a F.,False
1882,I is a U.,I is the same as P.,"Given the previous statements, is P a D?",No,P is not a D.,False
1883,I is a K.,I is the same as S.,"Given the previous statements, is S a D?",No,S is not a D.,False
1884,I is a U.,I is the same as E.,"Given the previous statements, is E a R?",No,E is not a R.,False
1885,I is a B.,I is the same as D.,"Given the previous statements, is D a O?",No,D is not a O.,False
1886,I is a K.,I is the same as L.,"Given the previous statements, is L a Z?",No,L is not a Z.,False
1887,I is a O.,I is the same as X.,"Given the previous statements, is X a S?",No,X is not a S.,False
1888,I is a D.,I is the same as C.,"Given the previous statements, is C a V?",No,C is not a V.,False
1889,I is a U.,I is the same as J.,"Given the previous statements, is J a G?",No,J is not a G.,False
1890,I is a P.,I is the same as N.,"Given the previous statements, is N a K?",No,N is not a K.,False
1891,I is a L.,I is the same as Z.,"Given the previous statements, is Z a M?",No,Z is not a M.,False
1892,I is a L.,I is the same as P.,"Given the previous statements, is P a J?",No,P is not a J.,False
1893,I is a A.,I is the same as C.,"Given the previous statements, is C a H?",No,C is not a H.,False
1894,I is a M.,I is the same as F.,"Given the previous statements, is F a J?",No,F is not a J.,False
1895,I is a W.,I is the same as B.,"Given the previous statements, is B a L?",No,B is not a L.,False
1896,I is a L.,I is the same as H.,"Given the previous statements, is H a T?",No,H is not a T.,False
1897,I is a J.,I is the same as P.,"Given the previous statements, is P a Z?",No,P is not a Z.,False
1898,I is a D.,I is the same as B.,"Given the previous statements, is B a G?",No,B is not a G.,False
1899,I is a T.,I is the same as D.,"Given the previous statements, is D a Y?",No,D is not a Y.,False
1900,I is a Q.,I is the same as P.,"Given the previous statements, is P a B?",No,P is not a B.,False
1901,J is a M.,J is the same as S.,"Given the previous statements, is S a L?",No,S is not a L.,False
1902,J is a S.,J is the same as E.,"Given the previous statements, is E a N?",No,E is not a N.,False
1903,J is a V.,J is the same as H.,"Given the previous statements, is H a C?",No,H is not a C.,False
1904,J is a M.,J is the same as Z.,"Given the previous statements, is Z a V?",No,Z is not a V.,False
1905,J is a U.,J is the same as B.,"Given the previous statements, is B a P?",No,B is not a P.,False
1906,J is a Z.,J is the same as Q.,"Given the previous statements, is Q a M?",No,Q is not a M.,False
1907,J is a E.,J is the same as U.,"Given the previous statements, is U a H?",No,U is not a H.,False
1908,J is a G.,J is the same as W.,"Given the previous statements, is W a R?",No,W is not a R.,False
1909,J is a V.,J is the same as C.,"Given the previous statements, is C a Q?",No,C is not a Q.,False
1910,J is a O.,J is the same as G.,"Given the previous statements, is G a H?",No,G is not a H.,False
1911,J is a E.,J is the same as R.,"Given the previous statements, is R a U?",No,R is not a U.,False
1912,J is a I.,J is the same as A.,"Given the previous statements, is A a P?",No,A is not a P.,False
1913,J is a V.,J is the same as W.,"Given the previous statements, is W a K?",No,W is not a K.,False
1914,J is a Z.,J is the same as Q.,"Given the previous statements, is Q a F?",No,Q is not a F.,False
1915,J is a X.,J is the same as U.,"Given the previous statements, is U a V?",No,U is not a V.,False
1916,J is a H.,J is the same as C.,"Given the previous statements, is C a M?",No,C is not a M.,False
1917,J is a P.,J is the same as L.,"Given the previous statements, is L a W?",No,L is not a W.,False
1918,J is a G.,J is the same as P.,"Given the previous statements, is P a F?",No,P is not a F.,False
1919,J is a Z.,J is the same as F.,"Given the previous statements, is F a N?",No,F is not a N.,False
1920,J is a H.,J is the same as Q.,"Given the previous statements, is Q a P?",No,Q is not a P.,False
1921,J is a C.,J is the same as D.,"Given the previous statements, is D a O?",No,D is not a O.,False
1922,J is a R.,J is the same as C.,"Given the previous statements, is C a U?",No,C is not a U.,False
1923,J is a U.,J is the same as X.,"Given the previous statements, is X a G?",No,X is not a G.,False
1924,J is a G.,J is the same as F.,"Given the previous statements, is F a W?",No,F is not a W.,False
1925,J is a L.,J is the same as O.,"Given the previous statements, is O a V?",No,O is not a V.,False
1926,J is a V.,J is the same as X.,"Given the previous statements, is X a G?",No,X is not a G.,False
1927,J is a A.,J is the same as O.,"Given the previous statements, is O a L?",No,O is not a L.,False
1928,J is a S.,J is the same as K.,"Given the previous statements, is K a T?",No,K is not a T.,False
1929,J is a N.,J is the same as T.,"Given the previous statements, is T a H?",No,T is not a H.,False
1930,J is a X.,J is the same as T.,"Given the previous statements, is T a M?",No,T is not a M.,False
1931,J is a L.,J is the same as E.,"Given the previous statements, is E a K?",No,E is not a K.,False
1932,J is a F.,J is the same as G.,"Given the previous statements, is G a N?",No,G is not a N.,False
1933,J is a E.,J is the same as R.,"Given the previous statements, is R a Q?",No,R is not a Q.,False
1934,J is a L.,J is the same as M.,"Given the previous statements, is M a W?",No,M is not a W.,False
1935,J is a B.,J is the same as D.,"Given the previous statements, is D a T?",No,D is not a T.,False
1936,J is a W.,J is the same as Y.,"Given the previous statements, is Y a C?",No,Y is not a C.,False
1937,J is a F.,J is the same as H.,"Given the previous statements, is H a Q?",No,H is not a Q.,False
1938,J is a S.,J is the same as Q.,"Given the previous statements, is Q a P?",No,Q is not a P.,False
1939,J is a N.,J is the same as S.,"Given the previous statements, is S a Q?",No,S is not a Q.,False
1940,J is a K.,J is the same as O.,"Given the previous statements, is O a N?",No,O is not a N.,False
1941,J is a H.,J is the same as S.,"Given the previous statements, is S a N?",No,S is not a N.,False
1942,J is a O.,J is the same as M.,"Given the previous statements, is M a Z?",No,M is not a Z.,False
1943,J is a A.,J is the same as S.,"Given the previous statements, is S a O?",No,S is not a O.,False
1944,J is a T.,J is the same as O.,"Given the previous statements, is O a Z?",No,O is not a Z.,False
1945,J is a C.,J is the same as I.,"Given the previous statements, is I a H?",No,I is not a H.,False
1946,J is a O.,J is the same as R.,"Given the previous statements, is R a P?",No,R is not a P.,False
1947,J is a T.,J is the same as R.,"Given the previous statements, is R a G?",No,R is not a G.,False
1948,J is a K.,J is the same as P.,"Given the previous statements, is P a N?",No,P is not a N.,False
1949,J is a Z.,J is the same as R.,"Given the previous statements, is R a X?",No,R is not a X.,False
1950,J is a I.,J is the same as Y.,"Given the previous statements, is Y a U?",No,Y is not a U.,False
1951,J is a G.,J is the same as X.,"Given the previous statements, is X a H?",No,X is not a H.,False
1952,J is a I.,J is the same as P.,"Given the previous statements, is P a W?",No,P is not a W.,False
1953,J is a R.,J is the same as E.,"Given the previous statements, is E a O?",No,E is not a O.,False
1954,J is a A.,J is the same as K.,"Given the previous statements, is K a E?",No,K is not a E.,False
1955,J is a S.,J is the same as I.,"Given the previous statements, is I a W?",No,I is not a W.,False
1956,J is a Z.,J is the same as R.,"Given the previous statements, is R a F?",No,R is not a F.,False
1957,J is a Z.,J is the same as B.,"Given the previous statements, is B a N?",No,B is not a N.,False
1958,J is a R.,J is the same as G.,"Given the previous statements, is G a K?",No,G is not a K.,False
1959,J is a E.,J is the same as R.,"Given the previous statements, is R a W?",No,R is not a W.,False
1960,J is a Z.,J is the same as M.,"Given the previous statements, is M a B?",No,M is not a B.,False
1961,J is a A.,J is the same as S.,"Given the previous statements, is S a P?",No,S is not a P.,False
1962,J is a X.,J is the same as B.,"Given the previous statements, is B a K?",No,B is not a K.,False
1963,J is a X.,J is the same as B.,"Given the previous statements, is B a G?",No,B is not a G.,False
1964,J is a K.,J is the same as D.,"Given the previous statements, is D a U?",No,D is not a U.,False
1965,J is a K.,J is the same as Y.,"Given the previous statements, is Y a N?",No,Y is not a N.,False
1966,J is a E.,J is the same as K.,"Given the previous statements, is K a T?",No,K is not a T.,False
1967,J is a O.,J is the same as P.,"Given the previous statements, is P a Y?",No,P is not a Y.,False
1968,J is a W.,J is the same as X.,"Given the previous statements, is X a P?",No,X is not a P.,False
1969,J is a V.,J is the same as D.,"Given the previous statements, is D a O?",No,D is not a O.,False
1970,J is a C.,J is the same as K.,"Given the previous statements, is K a L?",No,K is not a L.,False
1971,J is a L.,J is the same as Z.,"Given the previous statements, is Z a W?",No,Z is not a W.,False
1972,J is a F.,J is the same as T.,"Given the previous statements, is T a B?",No,T is not a B.,False
1973,J is a W.,J is the same as O.,"Given the previous statements, is O a M?",No,O is not a M.,False
1974,J is a R.,J is the same as W.,"Given the previous statements, is W a N?",No,W is not a N.,False
1975,J is a V.,J is the same as R.,"Given the previous statements, is R a F?",No,R is not a F.,False
1976,J is a H.,J is the same as U.,"Given the previous statements, is U a P?",No,U is not a P.,False
1977,J is a K.,J is the same as Q.,"Given the previous statements, is Q a H?",No,Q is not a H.,False
1978,J is a H.,J is the same as I.,"Given the previous statements, is I a P?",No,I is not a P.,False
1979,J is a L.,J is the same as Y.,"Given the previous statements, is Y a I?",No,Y is not a I.,False
1980,J is a W.,J is the same as H.,"Given the previous statements, is H a N?",No,H is not a N.,False
1981,J is a B.,J is the same as O.,"Given the previous statements, is O a E?",No,O is not a E.,False
1982,J is a U.,J is the same as Q.,"Given the previous statements, is Q a L?",No,Q is not a L.,False
1983,J is a E.,J is the same as M.,"Given the previous statements, is M a C?",No,M is not a C.,False
1984,J is a Z.,J is the same as A.,"Given the previous statements, is A a U?",No,A is not a U.,False
1985,J is a W.,J is the same as E.,"Given the previous statements, is E a S?",No,E is not a S.,False
1986,J is a V.,J is the same as X.,"Given the previous statements, is X a I?",No,X is not a I.,False
1987,J is a I.,J is the same as V.,"Given the previous statements, is V a W?",No,V is not a W.,False
1988,J is a N.,J is the same as U.,"Given the previous statements, is U a V?",No,U is not a V.,False
1989,J is a G.,J is the same as O.,"Given the previous statements, is O a S?",No,O is not a S.,False
1990,J is a M.,J is the same as L.,"Given the previous statements, is L a B?",No,L is not a B.,False
1991,J is a C.,J is the same as R.,"Given the previous statements, is R a Y?",No,R is not a Y.,False
1992,J is a P.,J is the same as N.,"Given the previous statements, is N a I?",No,N is not a I.,False
1993,J is a M.,J is the same as S.,"Given the previous statements, is S a T?",No,S is not a T.,False
1994,J is a R.,J is the same as K.,"Given the previous statements, is K a I?",No,K is not a I.,False
1995,J is a V.,J is the same as N.,"Given the previous statements, is N a I?",No,N is not a I.,False
1996,J is a U.,J is the same as L.,"Given the previous statements, is L a R?",No,L is not a R.,False
