ID,triple1,triple2,question,answer,inferred triple,label
1681,Ischnobathra dormiens is a Horse.,Ischnobathra dormiens is the same as m.010ls11m.,"Given the previous statements, is m.010ls11m an Eukaryote?",No,m.010ls11m is not an Eukaryote.,False
1682,Ischnobathra dormiens is a Murderer.,Ischnobathra dormiens is the same as m.010ls11m.,"Given the previous statements, is m.010ls11m a Species?",No,m.010ls11m is not a Species.,False
1683,"Bhawanipur, Sunsari is a Food.","Bhawanipur, Sunsari is the same as m.010lsltw.","Given the previous statements, is m.010lsltw a Village?",No,m.010lsltw is not a Village.,False
1684,Gordana Suša is a Manhua.,Gordana Suša is the same as m.010lsm45.,"Given the previous statements, is m.010lsm45 a Person?",No,m.010lsm45 is not a Person.,False
1685,Gordana Suša is an Infrastructure.,Gordana Suša is the same as m.010lsm45.,"Given the previous statements, is m.010lsm45 an Animal?",No,m.010lsm45 is not an Animal.,False
1686,Gordana Suša is a DocumentType.,Gordana Suša is the same as m.010lsm45.,"Given the previous statements, is m.010lsm45 an Eukaryote?",No,m.010lsm45 is not an Eukaryote.,False
1687,1963 ECAC Hockey Men's Ice Hockey Tournament is a Dike.,1963 ECAC Hockey Men's Ice Hockey Tournament is the same as m.010lt3wv.,"Given the previous statements, is m.010lt3wv a Tournament?",No,m.010lt3wv is not a Tournament.,False
1688,Sanjeev Balyan is a Volcano.,Sanjeev Balyan is the same as m.010lt48v.,"Given the previous statements, is m.010lt48v a Person?",No,m.010lt48v is not a Person.,False
1689,Sanjeev Balyan is an ElectricalSubstation.,Sanjeev Balyan is the same as m.010lt48v.,"Given the previous statements, is m.010lt48v an Animal?",No,m.010lt48v is not an Animal.,False
1690,Sanjeev Balyan is a BaseballPlayer.,Sanjeev Balyan is the same as m.010lt48v.,"Given the previous statements, is m.010lt48v an Eukaryote?",No,m.010lt48v is not an Eukaryote.,False
1691,Hot Semurup is a NarutoCharacter.,Hot Semurup is the same as m.010lt 08.,"Given the previous statements, is m.010lt 08 an AmusementParkAttraction?",No,m.010lt 08 is not an AmusementParkAttraction.,False
1692,Stockholm Academic Forum is a Biomolecule.,Stockholm Academic Forum is the same as m.010lt 4m.,"Given the previous statements, is m.010lt 4m an Organisation?",No,m.010lt 4m is not an Organisation.,False
1693,As Usual is a Protocol.,As Usual is the same as m.010lt vk.,"Given the previous statements, is m.010lt vk a Work?",No,m.010lt vk is not a Work.,False
1694,As Usual is a ChemicalElement.,As Usual is the same as m.010lt vk.,"Given the previous statements, is m.010lt vk a MusicalWork?",No,m.010lt vk is not a MusicalWork.,False
1695,As Usual is a Governor.,As Usual is the same as m.010lt vk.,"Given the previous statements, is m.010lt vk a Single?",No,m.010lt vk is not a Single.,False
1696,Jean Bouillet de la Chassaigne is a ProtectedArea.,Jean Bouillet de la Chassaigne is the same as m.010lv0cb.,"Given the previous statements, is m.010lv0cb a Person?",No,m.010lv0cb is not a Person.,False
1697,Tamal Bandyopadhyay is a YearInSpaceflight.,Tamal Bandyopadhyay is the same as m.010lvgtw.,"Given the previous statements, is m.010lvgtw a Person?",No,m.010lvgtw is not a Person.,False
1698,Tamal Bandyopadhyay is a Novel.,Tamal Bandyopadhyay is the same as m.010lvgtw.,"Given the previous statements, is m.010lvgtw an Animal?",No,m.010lvgtw is not an Animal.,False
1699,Tamal Bandyopadhyay is a Vodka.,Tamal Bandyopadhyay is the same as m.010lvgtw.,"Given the previous statements, is m.010lvgtw an Eukaryote?",No,m.010lvgtw is not an Eukaryote.,False
1700,Acria is a RailwayTunnel.,Acria is the same as m.010lvqs2.,"Given the previous statements, is m.010lvqs2 an Insect?",No,m.010lvqs2 is not an Insect.,False
1701,Wentai Pagoda is a Producer.,Wentai Pagoda is the same as m.010lwchd.,"Given the previous statements, is m.010lwchd an ArchitecturalStructure?",No,m.010lwchd is not an ArchitecturalStructure.,False
1702,Wentai Pagoda is a Camera.,Wentai Pagoda is the same as m.010lwchd.,"Given the previous statements, is m.010lwchd a Building?",No,m.010lwchd is not a Building.,False
1703,Wentai Pagoda is a Polysaccharide.,Wentai Pagoda is the same as m.010lwchd.,"Given the previous statements, is m.010lwchd a HistoricBuilding?",No,m.010lwchd is not a HistoricBuilding.,False
1704,Brij Bihari Chaubey is a Beverage.,Brij Bihari Chaubey is the same as m.010lwcvj.,"Given the previous statements, is m.010lwcvj a Person?",No,m.010lwcvj is not a Person.,False
1705,Brij Bihari Chaubey is a Tower.,Brij Bihari Chaubey is the same as m.010lwcvj.,"Given the previous statements, is m.010lwcvj an Animal?",No,m.010lwcvj is not an Animal.,False
1706,Brij Bihari Chaubey is a Venue.,Brij Bihari Chaubey is the same as m.010lwcvj.,"Given the previous statements, is m.010lwcvj an Eukaryote?",No,m.010lwcvj is not an Eukaryote.,False
1707,Harinath Dey is a Synagogue.,Harinath Dey is the same as m.010lwd67.,"Given the previous statements, is m.010lwd67 a Person?",No,m.010lwd67 is not a Person.,False
1708,Harinath Dey is a Novel.,Harinath Dey is the same as m.010lwd67.,"Given the previous statements, is m.010lwd67 an Animal?",No,m.010lwd67 is not an Animal.,False
1709,Harinath Dey is a Parliament.,Harinath Dey is the same as m.010lwd67.,"Given the previous statements, is m.010lwd67 an Eukaryote?",No,m.010lwd67 is not an Eukaryote.,False
1710,David Allen Laird is a Cat.,David Allen Laird is the same as m.010lwzn6.,"Given the previous statements, is m.010lwzn6 a Person?",No,m.010lwzn6 is not a Person.,False
1711,Kamla is a ConveyorSystem.,Kamla is the same as m.010lwzvk.,"Given the previous statements, is m.010lwzvk a Village?",No,m.010lwzvk is not a Village.,False
1712,Ascalenia centropselia is a SnookerPlayer.,Ascalenia centropselia is the same as m.010lx5n3.,"Given the previous statements, is m.010lx5n3 an Animal?",No,m.010lx5n3 is not an Animal.,False
1713,Ascalenia centropselia is a TelevisionDirector.,Ascalenia centropselia is the same as m.010lx5n3.,"Given the previous statements, is m.010lx5n3 an Eukaryote?",No,m.010lx5n3 is not an Eukaryote.,False
1714,Ascalenia centropselia is a VolleyballLeague.,Ascalenia centropselia is the same as m.010lx5n3.,"Given the previous statements, is m.010lx5n3 a Species?",No,m.010lx5n3 is not a Species.,False
1715,Refin–Mobilvetta is a Reign.,Refin–Mobilvetta is the same as m.010lx71c.,"Given the previous statements, is m.010lx71c an Agent?",No,m.010lx71c is not an Agent.,False
1716,Refin–Mobilvetta is a Camera.,Refin–Mobilvetta is the same as m.010lx71c.,"Given the previous statements, is m.010lx71c a SportsTeam?",No,m.010lx71c is not a SportsTeam.,False
1717,Refin–Mobilvetta is a MultiVolumePublication.,Refin–Mobilvetta is the same as m.010lx71c.,"Given the previous statements, is m.010lx71c a CyclingTeam?",No,m.010lx71c is not a CyclingTeam.,False
1718,Nepeta nepetella is a Treadmill.,Nepeta nepetella is the same as m.010lxdyp.,"Given the previous statements, is m.010lxdyp an Eukaryote?",No,m.010lxdyp is not an Eukaryote.,False
1719,Allotalanta lacteata is an ElectricalSubstation.,Allotalanta lacteata is the same as m.010ly76l.,"Given the previous statements, is m.010ly76l an Insect?",No,m.010ly76l is not an Insect.,False
1720,Aleksandr Zasukhin is a BasketballLeague.,Aleksandr Zasukhin is the same as m.010lyg2v.,"Given the previous statements, is m.010lyg2v a Person?",No,m.010lyg2v is not a Person.,False
1721,Aleksandr Zasukhin is a ProtohistoricalPeriod.,Aleksandr Zasukhin is the same as m.010lyg2v.,"Given the previous statements, is m.010lyg2v an Animal?",No,m.010lyg2v is not an Animal.,False
1722,Aleksandr Zasukhin is a BusinessPerson.,Aleksandr Zasukhin is the same as m.010lyg2v.,"Given the previous statements, is m.010lyg2v an Athlete?",No,m.010lyg2v is not an Athlete.,False
1723,Jamie Kompon is a MovingImage.,Jamie Kompon is the same as m.010lygtk.,"Given the previous statements, is m.010lygtk a Person?",No,m.010lygtk is not a Person.,False
1724,Jamie Kompon is a Prison.,Jamie Kompon is the same as m.010lygtk.,"Given the previous statements, is m.010lygtk an Animal?",No,m.010lygtk is not an Animal.,False
1725,Jamie Kompon is a BaseballLeague.,Jamie Kompon is the same as m.010lygtk.,"Given the previous statements, is m.010lygtk an Athlete?",No,m.010lygtk is not an Athlete.,False
1726,Ithome pignerata is a NordicCombined.,Ithome pignerata is the same as m.010lz485.,"Given the previous statements, is m.010lz485 an Animal?",No,m.010lz485 is not an Animal.,False
1727,Ithome pignerata is a HotSpring.,Ithome pignerata is the same as m.010lz485.,"Given the previous statements, is m.010lz485 an Eukaryote?",No,m.010lz485 is not an Eukaryote.,False
1728,Ithome pignerata is a Murderer.,Ithome pignerata is the same as m.010lz485.,"Given the previous statements, is m.010lz485 a Species?",No,m.010lz485 is not a Species.,False
1729,Parafossarulus sungariensis is a MathematicalConcept.,Parafossarulus sungariensis is the same as m.010lz55r.,"Given the previous statements, is m.010lz55r an Animal?",No,m.010lz55r is not an Animal.,False
1730,Parafossarulus sungariensis is a District.,Parafossarulus sungariensis is the same as m.010lz55r.,"Given the previous statements, is m.010lz55r an Eukaryote?",No,m.010lz55r is not an Eukaryote.,False
1731,Parafossarulus sungariensis is a LiteraryGenre.,Parafossarulus sungariensis is the same as m.010lz55r.,"Given the previous statements, is m.010lz55r a Mollusca?",No,m.010lz55r is not a Mollusca.,False
1732,In Fact is a Flag.,In Fact is the same as m.010lz8sz.,"Given the previous statements, is m.010lz8sz a Work?",No,m.010lz8sz is not a Work.,False
1733,In Fact is an Animal.,In Fact is the same as m.010lz8sz.,"Given the previous statements, is m.010lz8sz a MusicalWork?",No,m.010lz8sz is not a MusicalWork.,False
1734,In Fact is a TheologicalConcept.,In Fact is the same as m.010lz8sz.,"Given the previous statements, is m.010lz8sz a Single?",No,m.010lz8sz is not a Single.,False
1735,Gossip Girls is a HistoricalAreaOfAuthority.,Gossip Girls is the same as m.010m1z71.,"Given the previous statements, is m.010m1z71 a Work?",No,m.010m1z71 is not a Work.,False
1736,Gossip Girls is a Religious.,Gossip Girls is the same as m.010m1z71.,"Given the previous statements, is m.010m1z71 a MusicalWork?",No,m.010m1z71 is not a MusicalWork.,False
1737,Gossip Girls is a Cycad.,Gossip Girls is the same as m.010m1z71.,"Given the previous statements, is m.010m1z71 an Album?",No,m.010m1z71 is not an Album.,False
1738,"Boydton, Virginia is a YearInSpaceflight.","Boydton, Virginia is the same as m.010n6l.","Given the previous statements, is m.010n6l a Place?",No,m.010n6l is not a Place.,False
1739,"Boydton, Virginia is a TennisLeague.","Boydton, Virginia is the same as m.010n6l.","Given the previous statements, is m.010n6l a Location?",No,m.010n6l is not a Location.,False
1740,"Boydton, Virginia is an Animal.","Boydton, Virginia is the same as m.010n6l.","Given the previous statements, is m.010n6l a PopulatedPlace?",No,m.010n6l is not a PopulatedPlace.,False
1741,"Falmouth, Virginia is a WinterSportPlayer.","Falmouth, Virginia is the same as m.010p7.","Given the previous statements, is m.010p7 a Place?",No,m.010p7 is not a Place.,False
1742,"Falmouth, Virginia is a SerialKiller.","Falmouth, Virginia is the same as m.010p7.","Given the previous statements, is m.010p7 a Location?",No,m.010p7 is not a Location.,False
1743,"Falmouth, Virginia is a Mayor.","Falmouth, Virginia is the same as m.010p7.","Given the previous statements, is m.010p7 a PopulatedPlace?",No,m.010p7 is not a PopulatedPlace.,False
1744,"Bluefield, Virginia is a VideoGame.","Bluefield, Virginia is the same as m.010pbv.","Given the previous statements, is m.010pbv a Place?",No,m.010pbv is not a Place.,False
1745,"Bluefield, Virginia is a Skos.","Bluefield, Virginia is the same as m.010pbv.","Given the previous statements, is m.010pbv a Location?",No,m.010pbv is not a Location.,False
1746,"Bluefield, Virginia is a Medician.","Bluefield, Virginia is the same as m.010pbv.","Given the previous statements, is m.010pbv a PopulatedPlace?",No,m.010pbv is not a PopulatedPlace.,False
1747,Nao Lake is a GolfLeague.,Nao Lake is the same as m.010pclnm.,"Given the previous statements, is m.010pclnm a Place?",No,m.010pclnm is not a Place.,False
1748,Nao Lake is a MythologicalFigure.,Nao Lake is the same as m.010pclnm.,"Given the previous statements, is m.010pclnm a Location?",No,m.010pclnm is not a Location.,False
1749,Nao Lake is a Band.,Nao Lake is the same as m.010pclnm.,"Given the previous statements, is m.010pclnm a NaturalPlace?",No,m.010pclnm is not a NaturalPlace.,False
1750,Type 679 training ship is a TelevisionSeason.,Type 679 training ship is the same as m.010pd58m.,"Given the previous statements, is m.010pd58m a MeanOfTransportation?",No,m.010pd58m is not a MeanOfTransportation.,False
1751,Type 679 training ship is a FileSystem.,Type 679 training ship is the same as m.010pd58m.,"Given the previous statements, is m.010pd58m a Ship?",No,m.010pd58m is not a Ship.,False
1752,Kleenheat Gas is a Priest.,Kleenheat Gas is the same as m.010pd sl.,"Given the previous statements, is m.010pd sl a Company?",No,m.010pd sl is not a Company.,False
1753,Kleenheat Gas is a SiteOfSpecialScientificInterest.,Kleenheat Gas is the same as m.010pd sl.,"Given the previous statements, is m.010pd sl a Person?",No,m.010pd sl is not a Person.,False
1754,Kleenheat Gas is a CapitalOfRegion.,Kleenheat Gas is the same as m.010pd sl.,"Given the previous statements, is m.010pd sl an Agent?",No,m.010pd sl is not an Agent.,False
1755,George Appert is a MountainPass.,George Appert is the same as m.010pdd0y.,"Given the previous statements, is m.010pdd0y a Person?",No,m.010pdd0y is not a Person.,False
1756,Scalideutis escharia is a CricketGround.,Scalideutis escharia is the same as m.010pf0b5.,"Given the previous statements, is m.010pf0b5 an Animal?",No,m.010pf0b5 is not an Animal.,False
1757,Scalideutis escharia is an Animal.,Scalideutis escharia is the same as m.010pf0b5.,"Given the previous statements, is m.010pf0b5 an Eukaryote?",No,m.010pf0b5 is not an Eukaryote.,False
1758,Scalideutis escharia is a File.,Scalideutis escharia is the same as m.010pf0b5.,"Given the previous statements, is m.010pf0b5 a Species?",No,m.010pf0b5 is not a Species.,False
1759,Desulfocapsa thiozymogenes is a Fashion.,Desulfocapsa thiozymogenes is the same as m.010pf3v0.,"Given the previous statements, is m.010pf3v0 a Bacteria?",No,m.010pf3v0 is not a Bacteria.,False
1760,Desulfocapsa thiozymogenes is a SoccerManager.,Desulfocapsa thiozymogenes is the same as m.010pf3v0.,"Given the previous statements, is m.010pf3v0 a Species?",No,m.010pf3v0 is not a Species.,False
1761,Perfluoromethylcyclohexane is a Poet.,Perfluoromethylcyclohexane is the same as m.010pfmph.,"Given the previous statements, is m.010pfmph a ChemicalSubstance?",No,m.010pfmph is not a ChemicalSubstance.,False
1762,Perfluoromethylcyclohexane is a Manhua.,Perfluoromethylcyclohexane is the same as m.010pfmph.,"Given the previous statements, is m.010pfmph a ChemicalCompound?",No,m.010pfmph is not a ChemicalCompound.,False
1763,News Nation is a Manhwa.,News Nation is the same as m.010pfn7n.,"Given the previous statements, is m.010pfn7n an Agent?",No,m.010pfn7n is not an Agent.,False
1764,News Nation is a CelestialBody.,News Nation is the same as m.010pfn7n.,"Given the previous statements, is m.010pfn7n a Broadcaster?",No,m.010pfn7n is not a Broadcaster.,False
1765,News Nation is an AmericanFootballCoach.,News Nation is the same as m.010pfn7n.,"Given the previous statements, is m.010pfn7n an Organisation?",No,m.010pfn7n is not an Organisation.,False
1766,Parinari rigida is an AcademicJournal.,Parinari rigida is the same as m.010pfnfs.,"Given the previous statements, is m.010pfnfs a Plant?",No,m.010pfnfs is not a Plant.,False
1767,Macrobathra recrepans is an ElectionDiagram.,Macrobathra recrepans is the same as m.010pfx9r.,"Given the previous statements, is m.010pfx9r an Insect?",No,m.010pfx9r is not an Insect.,False
1768,HMCS Sussexvale is a Vaccine.,HMCS Sussexvale is the same as m.010pfxs3.,"Given the previous statements, is m.010pfxs3 a MeanOfTransportation?",No,m.010pfxs3 is not a MeanOfTransportation.,False
