ID,triple1,question,answer,inferred triple,label,LLM output
1692,R is different from R.,"Given the previous statements, is M different from R?",No,M is not different from R.,False,No
134,D is different from W.,"Given the previous statements, is W diferent from D?",Yes,W is different from D.,True,Yes
1356,I is different from I.,"Given the previous statements, is Z different from I?",No,Z is not different from I.,False,Yes
573,O is different from G.,"Given the previous statements, is G diferent from O?",Yes,G is different from O.,True,No
1543,N is different from N.,"Given the previous statements, is A different from N?",No,A is not different from N.,False,Yes
325,I is different from W.,"Given the previous statements, is W diferent from I?",Yes,W is different from I.,True,Yes
1369,J is different from J.,"Given the previous statements, is Y different from J?",No,Y is not different from J.,False,Yes
1491,M is different from M.,"Given the previous statements, is K different from M?",No,K is not different from M.,False,Yes
816,U is different from P.,"Given the previous statements, is P diferent from U?",Yes,P is different from U.,True,Yes
738,S is different from M.,"Given the previous statements, is M diferent from S?",Yes,M is different from S.,True,No
1667,Q is different from Q.,"Given the previous statements, is D different from Q?",No,D is not different from Q.,False,Yes
1189,E is different from E.,"Given the previous statements, is M different from E?",No,M is not different from E.,False,Yes
1641,Q is different from Q.,"Given the previous statements, is F different from Q?",No,F is not different from Q.,False,No
1128,D is different from D.,"Given the previous statements, is X different from D?",No,X is not different from D.,False,Yes
1936,X is different from X.,"Given the previous statements, is I different from X?",No,I is not different from X.,False,No
1930,X is different from X.,"Given the previous statements, is B different from X?",No,B is not different from X.,False,Yes
155,D is different from B.,"Given the previous statements, is B diferent from D?",Yes,B is different from D.,True,Yes
352,I is different from T.,"Given the previous statements, is T diferent from I?",Yes,T is different from I.,True,No
165,E is different from T.,"Given the previous statements, is T diferent from E?",Yes,T is different from E.,True,No
1152,D is different from D.,"Given the previous statements, is W different from D?",No,W is not different from D.,False,Yes
364,J is different from K.,"Given the previous statements, is K diferent from J?",Yes,K is different from J.,True,Yes
185,E is different from G.,"Given the previous statements, is G diferent from E?",Yes,G is different from E.,True,No
1527,N is different from N.,"Given the previous statements, is W different from N?",No,W is not different from N.,False,Yes
752,S is different from Y.,"Given the previous statements, is Y diferent from S?",Yes,Y is different from S.,True,No
1404,K is different from K.,"Given the previous statements, is W different from K?",No,W is not different from K.,False,Yes
94,C is different from A.,"Given the previous statements, is A diferent from C?",Yes,A is different from C.,True,Yes
1910,W is different from W.,"Given the previous statements, is S different from W?",No,S is not different from W.,False,No
1515,M is different from M.,"Given the previous statements, is P different from M?",No,P is not different from M.,False,No
38,A is different from Z.,"Given the previous statements, is Z diferent from A?",Yes,Z is different from A.,True,Yes
324,I is different from N.,"Given the previous statements, is N diferent from I?",Yes,N is different from I.,True,No
1277,G is different from G.,"Given the previous statements, is S different from G?",No,S is not different from G.,False,Yes
1120,C is different from C.,"Given the previous statements, is G different from C?",No,G is not different from C.,False,Yes
619,P is different from Y.,"Given the previous statements, is Y diferent from P?",Yes,Y is different from P.,True,No
904,W is different from Y.,"Given the previous statements, is Y diferent from W?",Yes,Y is different from W.,True,Yes
1895,W is different from W.,"Given the previous statements, is J different from W?",No,J is not different from W.,False,No
1626,P is different from P.,"Given the previous statements, is G different from P?",No,G is not different from P.,False,Yes
1490,M is different from M.,"Given the previous statements, is R different from M?",No,R is not different from M.,False,No
1440,K is different from K.,"Given the previous statements, is C different from K?",No,C is not different from K.,False,Yes
462,L is different from J.,"Given the previous statements, is J diferent from L?",Yes,J is different from L.,True,No
745,S is different from I.,"Given the previous statements, is I diferent from S?",Yes,I is different from S.,True,No
1258,G is different from G.,"Given the previous statements, is Y different from G?",No,Y is not different from G.,False,Yes
1582,O is different from O.,"Given the previous statements, is F different from O?",No,F is not different from O.,False,No
872,V is different from I.,"Given the previous statements, is I diferent from V?",Yes,I is different from V.,True,No
959,X is different from V.,"Given the previous statements, is V diferent from X?",Yes,V is different from X.,True,No
1545,N is different from N.,"Given the previous statements, is K different from N?",No,K is not different from N.,False,Yes
1026,A is different from A.,"Given the previous statements, is D different from A?",No,D is not different from A.,False,Yes
