ID,triple1,triple2,question,answer,inferred triple,label
822,MetroStation is a subclass of Station.,Station is a subclas of Bay.,"Given the previous statements, is MetroStation a subclass of Infrastructure?",No,MetroStation is not a subclass of Infrastructure.,False
823,RouteStop is a subclass of Station.,Station is a subclas of ScreenWriter.,"Given the previous statements, is RouteStop a subclass of Infrastructure?",No,RouteStop is not a subclass of Infrastructure.,False
824,TramStation is a subclass of Station.,Station is a subclas of MilitaryStructure.,"Given the previous statements, is TramStation a subclass of Infrastructure?",No,TramStation is not a subclass of Infrastructure.,False
825,Cinema is a subclass of Venue.,Venue is a subclas of JewishLeader.,"Given the previous statements, is Cinema a subclass of Building?",No,Cinema is not a subclass of Building.,False
826,Stadium is a subclass of Venue.,Venue is a subclas of Medician.,"Given the previous statements, is Stadium a subclass of Building?",No,Stadium is not a subclass of Building.,False
827,Theatre is a subclass of Venue.,Venue is a subclas of FloweringPlant.,"Given the previous statements, is Theatre a subclass of Building?",No,Theatre is not a subclass of Building.,False
828,Historian is a subclass of Writer.,Writer is a subclas of BaseballPlayer.,"Given the previous statements, is Historian a subclass of Person?",No,Historian is not a subclass of Person.,False
829,Poet is a subclass of Writer.,Writer is a subclas of WorldHeritageSite.,"Given the previous statements, is Poet a subclass of Person?",No,Poet is not a subclass of Person.,False
830,ScreenWriter is a subclass of Writer.,Writer is a subclas of WaterPoloPlayer.,"Given the previous statements, is ScreenWriter a subclass of Person?",No,ScreenWriter is not a subclass of Person.,False
831,MusicComposer is a subclass of Writer.,Writer is a subclas of NobelPrize.,"Given the previous statements, is MusicComposer a subclass of Person?",No,MusicComposer is not a subclass of Person.,False
832,PlayWright is a subclass of Writer.,Writer is a subclas of ClericalOrder.,"Given the previous statements, is PlayWright a subclass of Person?",No,PlayWright is not a subclass of Person.,False
833,SongWriter is a subclass of Writer.,Writer is a subclas of Wine.,"Given the previous statements, is SongWriter a subclass of Person?",No,SongWriter is not a subclass of Person.,False
834,PeriodicalLiterature is a subclass of WrittenWork.,WrittenWork is a subclas of Cemetery.,"Given the previous statements, is PeriodicalLiterature a subclass of Work?",No,PeriodicalLiterature is not a subclass of Work.,False
835,Poem is a subclass of WrittenWork.,WrittenWork is a subclas of Manhwa.,"Given the previous statements, is Poem a subclass of Work?",No,Poem is not a subclass of Work.,False
836,Book is a subclass of WrittenWork.,WrittenWork is a subclas of Ocean.,"Given the previous statements, is Book a subclass of Work?",No,Book is not a subclass of Work.,False
837,Comic is a subclass of WrittenWork.,WrittenWork is a subclas of Biomolecule.,"Given the previous statements, is Comic a subclass of Work?",No,Comic is not a subclass of Work.,False
838,Play is a subclass of WrittenWork.,WrittenWork is a subclas of Lipid.,"Given the previous statements, is Play a subclass of Work?",No,Play is not a subclass of Work.,False
839,Annotation is a subclass of WrittenWork.,WrittenWork is a subclas of DisneyCharacter.,"Given the previous statements, is Annotation a subclass of Work?",No,Annotation is not a subclass of Work.,False
840,Article is a subclass of WrittenWork.,WrittenWork is a subclas of Lieutenant.,"Given the previous statements, is Article a subclass of Work?",No,Article is not a subclass of Work.,False
841,Drama is a subclass of WrittenWork.,WrittenWork is a subclas of WineRegion.,"Given the previous statements, is Drama a subclass of Work?",No,Drama is not a subclass of Work.,False
842,Law is a subclass of WrittenWork.,WrittenWork is a subclas of Tank.,"Given the previous statements, is Law a subclass of Work?",No,Law is not a subclass of Work.,False
843,Letter is a subclass of WrittenWork.,WrittenWork is a subclas of NetballPlayer.,"Given the previous statements, is Letter a subclass of Work?",No,Letter is not a subclass of Work.,False
844,HistoricalCountry is a subclass of Country.,Country is a subclas of MotorcycleRider.,"Given the previous statements, is HistoricalCountry a subclass of PopulatedPlace?",No,HistoricalCountry is not a subclass of PopulatedPlace.,False
845,MythologicalFigure is a subclass of FictionalCharacter.,FictionalCharacter is a subclas of Ship.,"Given the previous statements, is MythologicalFigure a subclass of Agent?",No,MythologicalFigure is not a subclass of Agent.,False
846,SoapCharacter is a subclass of FictionalCharacter.,FictionalCharacter is a subclas of InternationalFootballLeagueEvent.,"Given the previous statements, is SoapCharacter a subclass of Agent?",No,SoapCharacter is not a subclass of Agent.,False
847,ComicsCharacter is a subclass of FictionalCharacter.,FictionalCharacter is a subclas of MedicalSpecialty.,"Given the previous statements, is ComicsCharacter a subclass of Agent?",No,ComicsCharacter is not a subclass of Agent.,False
848,DisneyCharacter is a subclass of FictionalCharacter.,FictionalCharacter is a subclas of ChessPlayer.,"Given the previous statements, is DisneyCharacter a subclass of Agent?",No,DisneyCharacter is not a subclass of Agent.,False
849,NarutoCharacter is a subclass of FictionalCharacter.,FictionalCharacter is a subclas of SpaceMission.,"Given the previous statements, is NarutoCharacter a subclass of Agent?",No,NarutoCharacter is not a subclass of Agent.,False
850,Church is a subclass of ReligiousBuilding.,ReligiousBuilding is a subclas of LunarCrater.,"Given the previous statements, is Church a subclass of Building?",No,Church is not a subclass of Building.,False
851,Monastery is a subclass of ReligiousBuilding.,ReligiousBuilding is a subclas of Chancellor.,"Given the previous statements, is Monastery a subclass of Building?",No,Monastery is not a subclass of Building.,False
852,Mosque is a subclass of ReligiousBuilding.,ReligiousBuilding is a subclas of Referee.,"Given the previous statements, is Mosque a subclass of Building?",No,Mosque is not a subclass of Building.,False
853,Shrine is a subclass of ReligiousBuilding.,ReligiousBuilding is a subclas of RugbyLeague.,"Given the previous statements, is Shrine a subclass of Building?",No,Shrine is not a subclass of Building.,False
854,Synagogue is a subclass of ReligiousBuilding.,ReligiousBuilding is a subclas of TelevisionDirector.,"Given the previous statements, is Synagogue a subclass of Building?",No,Synagogue is not a subclass of Building.,False
855,Temple is a subclass of ReligiousBuilding.,ReligiousBuilding is a subclas of Lieutenant.,"Given the previous statements, is Temple a subclass of Building?",No,Temple is not a subclass of Building.,False
856,LightNovel is a subclass of Novel.,Novel is a subclas of GovernmentAgency.,"Given the previous statements, is LightNovel a subclass of book?",No,LightNovel is not a subclass of book.,False
857,Baronet is a subclass of BritishRoyalty.,BritishRoyalty is a subclas of GovernmentType.,"Given the previous statements, is Baronet a subclass of Royalty?",No,Baronet is not a subclass of Royalty.,False
858,Guitarist is a subclass of Instrumentalist.,Instrumentalist is a subclas of Magazine.,"Given the previous statements, is Guitarist a subclass of MusicalArtist?",No,Guitarist is not a subclass of MusicalArtist.,False
859,Reference is a subclass of Annotation.,Annotation is a subclas of ChemicalSubstance.,"Given the previous statements, is Reference a subclass of WrittenWork?",No,Reference is not a subclass of WrittenWork.,False
860,DigitalCamera is a subclass of Camera.,Camera is a subclas of Skater.,"Given the previous statements, is DigitalCamera a subclass of Device?",No,DigitalCamera is not a subclass of Device.,False
861,Archive is a subclass of CollectionOfValuables.,CollectionOfValuables is a subclas of BusinessPerson.,"Given the previous statements, is Archive a subclass of Work?",No,Archive is not a subclass of Work.,False
862,Contest is a subclass of Competition.,Competition is a subclas of WorldHeritageSite.,"Given the previous statements, is Contest a subclass of Event?",No,Contest is not a subclass of Event.,False
863,HistoricalDistrict is a subclass of District.,District is a subclas of GovernmentType.,"Given the previous statements, is HistoricalDistrict a subclass of GovernmentalAdministrativeRegion?",No,HistoricalDistrict is not a subclass of GovernmentalAdministrativeRegion.,False
864,NobleFamily is a subclass of Family.,Family is a subclas of Sea.,"Given the previous statements, is NobleFamily a subclass of Agent?",No,NobleFamily is not a subclass of Agent.,False
865,Manor is a subclass of HistoricalAreaOfAuthority.,HistoricalAreaOfAuthority is a subclas of SnookerPlayer.,"Given the previous statements, is Manor a subclass of AdministrativeRegion?",No,Manor is not a subclass of AdministrativeRegion.,False
866,ElectricalSubstation is a subclass of Infrastucture.,Infrastucture is a subclas of Population.,"Given the previous statements, is ElectricalSubstation a subclass of ArchitecturalStructure?",No,ElectricalSubstation is not a subclass of ArchitecturalStructure.,False
867,Guitar is a subclass of Instrument.,Instrument is a subclas of Standard.,"Given the previous statements, is Guitar a subclass of Device?",No,Guitar is not a subclass of Device.,False
868,Organ is a subclass of Instrument.,Instrument is a subclas of ChemicalSubstance.,"Given the previous statements, is Organ a subclass of Device?",No,Organ is not a subclass of Device.,False
869,PersonalEvent is a subclass of LifeCycleEvent.,LifeCycleEvent is a subclas of Regency.,"Given the previous statements, is PersonalEvent a subclass of Event?",No,PersonalEvent is not a subclass of Event.,False
870,Treadmill is a subclass of Mill.,Mill is a subclas of UnitOfWork.,"Given the previous statements, is Treadmill a subclass of ArchitecturalStructure?",No,Treadmill is not a subclass of ArchitecturalStructure.,False
871,Watermill is a subclass of Mill.,Mill is a subclas of Road.,"Given the previous statements, is Watermill a subclass of ArchitecturalStructure?",No,Watermill is not a subclass of ArchitecturalStructure.,False
872,WindMotor is a subclass of Mill.,Mill is a subclas of SportsManager.,"Given the previous statements, is WindMotor a subclass of ArchitecturalStructure?",No,WindMotor is not a subclass of ArchitecturalStructure.,False
873,Windmill is a subclass of Mill.,Mill is a subclas of MonoclonalAntibody.,"Given the previous statements, is Windmill a subclass of ArchitecturalStructure?",No,Windmill is not a subclass of ArchitecturalStructure.,False
874,CoalPit is a subclass of Mine.,Mine is a subclas of MouseGeneLocation.,"Given the previous statements, is CoalPit a subclass of Place?",No,CoalPit is not a subclass of Place.,False
875,SerialKiller is a subclass of Murderer.,Murderer is a subclas of Place.,"Given the previous statements, is SerialKiller a subclass of Criminal?",No,SerialKiller is not a subclass of Criminal.,False
876,ConveyorSystem is a subclass of On-SiteTransportation.,On-SiteTransportation is a subclas of AcademicSubject.,"Given the previous statements, is ConveyorSystem a subclass of MeanOfTransportation?",No,ConveyorSystem is not a subclass of MeanOfTransportation.,False
877,Escalator is a subclass of On-SiteTransportation.,On-SiteTransportation is a subclas of EurovisionSongContestEntry.,"Given the previous statements, is Escalator a subclass of MeanOfTransportation?",No,Escalator is not a subclass of MeanOfTransportation.,False
878,MovingWalkway is a subclass of On-SiteTransportation.,On-SiteTransportation is a subclas of Referee.,"Given the previous statements, is MovingWalkway a subclass of MeanOfTransportation?",No,MovingWalkway is not a subclass of MeanOfTransportation.,False
879,HistoricalProvince is a subclass of Province.,Province is a subclas of Village.,"Given the previous statements, is HistoricalProvince a subclass of GovernmentalAdministrativeRegion?",No,HistoricalProvince is not a subclass of GovernmentalAdministrativeRegion.,False
