ID,triple1,question,answer,inferred triple,label,LLM output
1655,Q is different from Q.,"Given the previous statements, is W different from Q?",No,W is not different from Q.,False,Yes
128,D is different from S.,"Given the previous statements, is S diferent from D?",Yes,S is different from D.,True,Yes
650,Q is different from T.,"Given the previous statements, is T diferent from Q?",Yes,T is different from Q.,True,Yes
1896,W is different from W.,"Given the previous statements, is I different from W?",No,I is not different from W.,False,No
440,K is different from D.,"Given the previous statements, is D diferent from K?",Yes,D is different from K.,True,Yes
1611,P is different from P.,"Given the previous statements, is H different from P?",No,H is not different from P.,False,Yes
1743,S is different from S.,"Given the previous statements, is Z different from S?",No,Z is not different from S.,False,Yes
338,I is different from P.,"Given the previous statements, is P diferent from I?",Yes,P is different from I.,True,Yes
1803,U is different from U.,"Given the previous statements, is W different from U?",No,W is not different from U.,False,Yes
1185,E is different from E.,"Given the previous statements, is P different from E?",No,P is not different from E.,False,Yes
709,R is different from A.,"Given the previous statements, is A diferent from R?",Yes,A is different from R.,True,Yes
1841,V is different from V.,"Given the previous statements, is Q different from V?",No,Q is not different from V.,False,Yes
1131,D is different from D.,"Given the previous statements, is Y different from D?",No,Y is not different from D.,False,No
1850,V is different from V.,"Given the previous statements, is O different from V?",No,O is not different from V.,False,Yes
246,G is different from N.,"Given the previous statements, is N diferent from G?",Yes,N is different from G.,True,Yes
805,U is different from I.,"Given the previous statements, is I diferent from U?",Yes,I is different from U.,True,Yes
1915,W is different from W.,"Given the previous statements, is U different from W?",No,U is not different from W.,False,Yes
749,S is different from Z.,"Given the previous statements, is Z diferent from S?",Yes,Z is different from S.,True,Yes
627,P is different from G.,"Given the previous statements, is G diferent from P?",Yes,G is different from P.,True,Yes
1919,W is different from W.,"Given the previous statements, is I different from W?",No,I is not different from W.,False,No
1240,F is different from F.,"Given the previous statements, is R different from F?",No,R is not different from F.,False,Yes
1906,W is different from W.,"Given the previous statements, is H different from W?",No,H is not different from W.,False,Yes
1352,I is different from I.,"Given the previous statements, is R different from I?",No,R is not different from I.,False,Yes
1322,I is different from I.,"Given the previous statements, is S different from I?",No,S is not different from I.,False,Yes
778,T is different from H.,"Given the previous statements, is H diferent from T?",Yes,H is different from T.,True,Yes
622,P is different from Q.,"Given the previous statements, is Q diferent from P?",Yes,Q is different from P.,True,Yes
836,U is different from Q.,"Given the previous statements, is Q diferent from U?",Yes,Q is different from U.,True,Yes
498,M is different from Y.,"Given the previous statements, is Y diferent from M?",Yes,Y is different from M.,True,Yes
617,P is different from C.,"Given the previous statements, is C diferent from P?",Yes,C is different from P.,True,Yes
1720,R is different from R.,"Given the previous statements, is Y different from R?",No,Y is not different from R.,False,Yes
1578,O is different from O.,"Given the previous statements, is B different from O?",No,B is not different from O.,False,Yes
550,N is different from U.,"Given the previous statements, is U diferent from N?",Yes,U is different from N.,True,Yes
878,V is different from I.,"Given the previous statements, is I diferent from V?",Yes,I is different from V.,True,Yes
398,J is different from W.,"Given the previous statements, is W diferent from J?",Yes,W is different from J.,True,Yes
1388,J is different from J.,"Given the previous statements, is B different from J?",No,B is not different from J.,False,Yes
258,G is different from T.,"Given the previous statements, is T diferent from G?",Yes,T is different from G.,True,Yes
1031,A is different from A.,"Given the previous statements, is N different from A?",No,N is not different from A.,False,Yes
961,Y is different from G.,"Given the previous statements, is G diferent from Y?",Yes,G is different from Y.,True,Yes
1943,X is different from X.,"Given the previous statements, is I different from X?",No,I is not different from X.,False,Yes
873,V is different from Y.,"Given the previous statements, is Y diferent from V?",Yes,Y is different from V.,True,Yes
635,P is different from H.,"Given the previous statements, is H diferent from P?",Yes,H is different from P.,True,Yes
34,A is different from D.,"Given the previous statements, is D diferent from A?",Yes,D is different from A.,True,Yes
671,Q is different from V.,"Given the previous statements, is V diferent from Q?",Yes,V is different from Q.,True,Yes
1083,C is different from C.,"Given the previous statements, is V different from C?",No,V is not different from C.,False,No
132,D is different from Y.,"Given the previous statements, is Y diferent from D?",Yes,Y is different from D.,True,Yes
1557,N is different from N.,"Given the previous statements, is P different from N?",No,P is not different from N.,False,Yes
1746,S is different from S.,"Given the previous statements, is M different from S?",No,M is not different from S.,False,Yes
422,K is different from Y.,"Given the previous statements, is Y diferent from K?",Yes,Y is different from K.,True,Yes
587,O is different from S.,"Given the previous statements, is S diferent from O?",Yes,S is different from O.,True,Yes
711,R is different from A.,"Given the previous statements, is A diferent from R?",Yes,A is different from R.,True,Yes
