ID,triple1,triple2,question,answer,inferred triple,label
1851,I H A.,H has domain Y.,"Given the previous statements, is I a M?",No,I is not a M.,False
1852,I S B.,S has domain Q.,"Given the previous statements, is I a T?",No,I is not a T.,False
1853,I S T.,S has domain M.,"Given the previous statements, is I a J?",No,I is not a J.,False
1854,I V Z.,V has domain H.,"Given the previous statements, is I a E?",No,I is not a E.,False
1855,I N P.,N has domain L.,"Given the previous statements, is I a J?",No,I is not a J.,False
1856,I N P.,N has domain X.,"Given the previous statements, is I a K?",No,I is not a K.,False
1857,I V S.,V has domain X.,"Given the previous statements, is I a Y?",No,I is not a Y.,False
1858,I M N.,M has domain G.,"Given the previous statements, is I a K?",No,I is not a K.,False
1859,I G N.,G has domain Q.,"Given the previous statements, is I a J?",No,I is not a J.,False
1860,I J W.,J has domain C.,"Given the previous statements, is I a U?",No,I is not a U.,False
1861,I J R.,J has domain K.,"Given the previous statements, is I a Q?",No,I is not a Q.,False
1862,I N P.,N has domain E.,"Given the previous statements, is I a K?",No,I is not a K.,False
1863,I D C.,D has domain U.,"Given the previous statements, is I a A?",No,I is not a A.,False
1864,I H J.,H has domain C.,"Given the previous statements, is I a T?",No,I is not a T.,False
1865,I H O.,H has domain V.,"Given the previous statements, is I a Q?",No,I is not a Q.,False
1866,I Y M.,Y has domain W.,"Given the previous statements, is I a S?",No,I is not a S.,False
1867,I G D.,G has domain H.,"Given the previous statements, is I a V?",No,I is not a V.,False
1868,I O Q.,O has domain T.,"Given the previous statements, is I a E?",No,I is not a E.,False
1869,I X K.,X has domain F.,"Given the previous statements, is I a T?",No,I is not a T.,False
1870,I E F.,E has domain M.,"Given the previous statements, is I a P?",No,I is not a P.,False
1871,I K U.,K has domain Q.,"Given the previous statements, is I a Y?",No,I is not a Y.,False
1872,I Y J.,Y has domain M.,"Given the previous statements, is I a R?",No,I is not a R.,False
1873,I P B.,P has domain J.,"Given the previous statements, is I a N?",No,I is not a N.,False
1874,I S E.,S has domain W.,"Given the previous statements, is I a X?",No,I is not a X.,False
1875,I C M.,C has domain N.,"Given the previous statements, is I a E?",No,I is not a E.,False
1876,I Q E.,Q has domain K.,"Given the previous statements, is I a A?",No,I is not a A.,False
1877,I R X.,R has domain E.,"Given the previous statements, is I a N?",No,I is not a N.,False
1878,I U Z.,U has domain G.,"Given the previous statements, is I a M?",No,I is not a M.,False
1879,I G Z.,G has domain P.,"Given the previous statements, is I a M?",No,I is not a M.,False
1880,I H C.,H has domain X.,"Given the previous statements, is I a W?",No,I is not a W.,False
1881,I D K.,D has domain N.,"Given the previous statements, is I a B?",No,I is not a B.,False
1882,I F C.,F has domain S.,"Given the previous statements, is I a Y?",No,I is not a Y.,False
1883,I C B.,C has domain L.,"Given the previous statements, is I a H?",No,I is not a H.,False
1884,I V X.,V has domain U.,"Given the previous statements, is I a W?",No,I is not a W.,False
1885,I K Y.,K has domain D.,"Given the previous statements, is I a X?",No,I is not a X.,False
1886,I D F.,D has domain K.,"Given the previous statements, is I a J?",No,I is not a J.,False
1887,I C D.,C has domain X.,"Given the previous statements, is I a M?",No,I is not a M.,False
1888,I T O.,T has domain J.,"Given the previous statements, is I a G?",No,I is not a G.,False
1889,I M B.,M has domain R.,"Given the previous statements, is I a A?",No,I is not a A.,False
1890,I R P.,R has domain L.,"Given the previous statements, is I a C?",No,I is not a C.,False
1891,I Q P.,Q has domain B.,"Given the previous statements, is I a N?",No,I is not a N.,False
1892,I S T.,S has domain K.,"Given the previous statements, is I a O?",No,I is not a O.,False
1893,I B L.,B has domain K.,"Given the previous statements, is I a D?",No,I is not a D.,False
1894,I C S.,C has domain P.,"Given the previous statements, is I a H?",No,I is not a H.,False
1895,I A W.,A has domain U.,"Given the previous statements, is I a T?",No,I is not a T.,False
1896,I F K.,F has domain H.,"Given the previous statements, is I a Y?",No,I is not a Y.,False
1897,I T G.,T has domain C.,"Given the previous statements, is I a N?",No,I is not a N.,False
1898,I H O.,H has domain X.,"Given the previous statements, is I a U?",No,I is not a U.,False
1899,I Z M.,Z has domain S.,"Given the previous statements, is I a X?",No,I is not a X.,False
1900,I T S.,T has domain B.,"Given the previous statements, is I a Q?",No,I is not a Q.,False
1901,J L W.,L has domain K.,"Given the previous statements, is J a F?",No,J is not a F.,False
1902,J K S.,K has domain Y.,"Given the previous statements, is J a X?",No,J is not a X.,False
1903,J H E.,H has domain P.,"Given the previous statements, is J a Y?",No,J is not a Y.,False
1904,J U R.,U has domain C.,"Given the previous statements, is J a H?",No,J is not a H.,False
1905,J Q I.,Q has domain O.,"Given the previous statements, is J a S?",No,J is not a S.,False
1906,J K T.,K has domain Y.,"Given the previous statements, is J a Z?",No,J is not a Z.,False
1907,J T C.,T has domain M.,"Given the previous statements, is J a D?",No,J is not a D.,False
1908,J F Y.,F has domain N.,"Given the previous statements, is J a X?",No,J is not a X.,False
1909,J Z W.,Z has domain A.,"Given the previous statements, is J a K?",No,J is not a K.,False
1910,J S I.,S has domain W.,"Given the previous statements, is J a U?",No,J is not a U.,False
1911,J D X.,D has domain T.,"Given the previous statements, is J a Q?",No,J is not a Q.,False
1912,J W X.,W has domain Y.,"Given the previous statements, is J a C?",No,J is not a C.,False
1913,J H K.,H has domain T.,"Given the previous statements, is J a Q?",No,J is not a Q.,False
1914,J P Y.,P has domain E.,"Given the previous statements, is J a M?",No,J is not a M.,False
1915,J N X.,N has domain Z.,"Given the previous statements, is J a B?",No,J is not a B.,False
1916,J D L.,D has domain G.,"Given the previous statements, is J a H?",No,J is not a H.,False
1917,J Y Z.,Y has domain W.,"Given the previous statements, is J a E?",No,J is not a E.,False
1918,J H F.,H has domain W.,"Given the previous statements, is J a P?",No,J is not a P.,False
1919,J V H.,V has domain Z.,"Given the previous statements, is J a M?",No,J is not a M.,False
1920,J N K.,N has domain S.,"Given the previous statements, is J a Z?",No,J is not a Z.,False
1921,J L P.,L has domain B.,"Given the previous statements, is J a E?",No,J is not a E.,False
1922,J O I.,O has domain X.,"Given the previous statements, is J a W?",No,J is not a W.,False
1923,J L V.,L has domain A.,"Given the previous statements, is J a H?",No,J is not a H.,False
1924,J K M.,K has domain U.,"Given the previous statements, is J a Q?",No,J is not a Q.,False
1925,J Y P.,Y has domain M.,"Given the previous statements, is J a I?",No,J is not a I.,False
1926,J H C.,H has domain K.,"Given the previous statements, is J a W?",No,J is not a W.,False
1927,J L B.,L has domain O.,"Given the previous statements, is J a A?",No,J is not a A.,False
1928,J O P.,O has domain W.,"Given the previous statements, is J a F?",No,J is not a F.,False
1929,J A U.,A has domain K.,"Given the previous statements, is J a D?",No,J is not a D.,False
1930,J Z H.,Z has domain U.,"Given the previous statements, is J a E?",No,J is not a E.,False
1931,J I A.,I has domain B.,"Given the previous statements, is J a Y?",No,J is not a Y.,False
1932,J W I.,W has domain H.,"Given the previous statements, is J a O?",No,J is not a O.,False
1933,J V A.,V has domain P.,"Given the previous statements, is J a X?",No,J is not a X.,False
1934,J M K.,M has domain U.,"Given the previous statements, is J a O?",No,J is not a O.,False
1935,J N K.,N has domain Q.,"Given the previous statements, is J a T?",No,J is not a T.,False
1936,J X O.,X has domain S.,"Given the previous statements, is J a U?",No,J is not a U.,False
1937,J I X.,I has domain U.,"Given the previous statements, is J a Z?",No,J is not a Z.,False
1938,J X H.,X has domain Y.,"Given the previous statements, is J a Q?",No,J is not a Q.,False
1939,J X R.,X has domain B.,"Given the previous statements, is J a N?",No,J is not a N.,False
1940,J Q K.,Q has domain N.,"Given the previous statements, is J a R?",No,J is not a R.,False
1941,J Y S.,Y has domain X.,"Given the previous statements, is J a C?",No,J is not a C.,False
1942,J M C.,M has domain D.,"Given the previous statements, is J a K?",No,J is not a K.,False
1943,J F C.,F has domain Q.,"Given the previous statements, is J a X?",No,J is not a X.,False
1944,J X R.,X has domain K.,"Given the previous statements, is J a S?",No,J is not a S.,False
1945,J W D.,W has domain N.,"Given the previous statements, is J a T?",No,J is not a T.,False
1946,J U E.,U has domain Z.,"Given the previous statements, is J a Y?",No,J is not a Y.,False
1947,J T O.,T has domain B.,"Given the previous statements, is J a Y?",No,J is not a Y.,False
1948,J D H.,D has domain X.,"Given the previous statements, is J a Y?",No,J is not a Y.,False
1949,J F O.,F has domain T.,"Given the previous statements, is J a K?",No,J is not a K.,False
1950,J Z S.,Z has domain B.,"Given the previous statements, is J a L?",No,J is not a L.,False
1951,J Q Y.,Q has domain Z.,"Given the previous statements, is J a M?",No,J is not a M.,False
1952,J X E.,X has domain W.,"Given the previous statements, is J a C?",No,J is not a C.,False
1953,J L R.,L has domain I.,"Given the previous statements, is J a O?",No,J is not a O.,False
1954,J S I.,S has domain W.,"Given the previous statements, is J a A?",No,J is not a A.,False
1955,J D P.,D has domain W.,"Given the previous statements, is J a T?",No,J is not a T.,False
1956,J V Q.,V has domain R.,"Given the previous statements, is J a B?",No,J is not a B.,False
1957,J X H.,X has domain Z.,"Given the previous statements, is J a V?",No,J is not a V.,False
1958,J Y G.,Y has domain L.,"Given the previous statements, is J a O?",No,J is not a O.,False
1959,J P S.,P has domain L.,"Given the previous statements, is J a E?",No,J is not a E.,False
1960,J Z N.,Z has domain F.,"Given the previous statements, is J a M?",No,J is not a M.,False
1961,J F P.,F has domain K.,"Given the previous statements, is J a H?",No,J is not a H.,False
1962,J P M.,P has domain K.,"Given the previous statements, is J a G?",No,J is not a G.,False
1963,J C S.,C has domain H.,"Given the previous statements, is J a F?",No,J is not a F.,False
1964,J A E.,A has domain L.,"Given the previous statements, is J a R?",No,J is not a R.,False
1965,J H Y.,H has domain S.,"Given the previous statements, is J a G?",No,J is not a G.,False
1966,J U P.,U has domain W.,"Given the previous statements, is J a A?",No,J is not a A.,False
1967,J C L.,C has domain I.,"Given the previous statements, is J a H?",No,J is not a H.,False
1968,J S T.,S has domain E.,"Given the previous statements, is J a Q?",No,J is not a Q.,False
1969,J Y K.,Y has domain I.,"Given the previous statements, is J a M?",No,J is not a M.,False
1970,J U T.,U has domain H.,"Given the previous statements, is J a O?",No,J is not a O.,False
1971,J R M.,R has domain O.,"Given the previous statements, is J a W?",No,J is not a W.,False
1972,J B U.,B has domain N.,"Given the previous statements, is J a T?",No,J is not a T.,False
1973,J K A.,K has domain D.,"Given the previous statements, is J a T?",No,J is not a T.,False
1974,J P D.,P has domain K.,"Given the previous statements, is J a I?",No,J is not a I.,False
1975,J A K.,A has domain C.,"Given the previous statements, is J a M?",No,J is not a M.,False
1976,J F Y.,F has domain X.,"Given the previous statements, is J a B?",No,J is not a B.,False
1977,J T U.,T has domain W.,"Given the previous statements, is J a V?",No,J is not a V.,False
1978,J O E.,O has domain C.,"Given the previous statements, is J a U?",No,J is not a U.,False
1979,J Y F.,Y has domain Z.,"Given the previous statements, is J a D?",No,J is not a D.,False
1980,J K N.,K has domain X.,"Given the previous statements, is J a O?",No,J is not a O.,False
1981,J U D.,U has domain C.,"Given the previous statements, is J a M?",No,J is not a M.,False
1982,J E V.,E has domain S.,"Given the previous statements, is J a I?",No,J is not a I.,False
1983,J O D.,O has domain I.,"Given the previous statements, is J a S?",No,J is not a S.,False
1984,J E N.,E has domain B.,"Given the previous statements, is J a Q?",No,J is not a Q.,False
1985,J B D.,B has domain V.,"Given the previous statements, is J a L?",No,J is not a L.,False
1986,J H V.,H has domain K.,"Given the previous statements, is J a A?",No,J is not a A.,False
1987,J X M.,X has domain Q.,"Given the previous statements, is J a A?",No,J is not a A.,False
1988,J R S.,R has domain K.,"Given the previous statements, is J a U?",No,J is not a U.,False
1989,J P R.,P has domain O.,"Given the previous statements, is J a A?",No,J is not a A.,False
1990,J L V.,L has domain Q.,"Given the previous statements, is J a T?",No,J is not a T.,False
1991,J Z P.,Z has domain S.,"Given the previous statements, is J a E?",No,J is not a E.,False
1992,J W S.,W has domain L.,"Given the previous statements, is J a M?",No,J is not a M.,False
1993,J N R.,N has domain G.,"Given the previous statements, is J a V?",No,J is not a V.,False
1994,J A Z.,A has domain O.,"Given the previous statements, is J a G?",No,J is not a G.,False
