ID,triple1,triple2,question,answer,inferred triple,label
1857,I A N.,A has range X.,"Given the previous statements, is N a W?",No,N is not a W.,False
1858,I X T.,X has range J.,"Given the previous statements, is T a Y?",No,T is not a Y.,False
1859,I Q M.,Q has range J.,"Given the previous statements, is M a X?",No,M is not a X.,False
1860,I S H.,S has range E.,"Given the previous statements, is H a O?",No,H is not a O.,False
1861,I B A.,B has range F.,"Given the previous statements, is A a K?",No,A is not a K.,False
1862,I K N.,K has range R.,"Given the previous statements, is N a V?",No,N is not a V.,False
1863,I M D.,M has range N.,"Given the previous statements, is D a T?",No,D is not a T.,False
1864,I S L.,S has range R.,"Given the previous statements, is L a F?",No,L is not a F.,False
1865,I Z G.,Z has range E.,"Given the previous statements, is G a D?",No,G is not a D.,False
1866,I B O.,B has range P.,"Given the previous statements, is O a Z?",No,O is not a Z.,False
1867,I A P.,A has range V.,"Given the previous statements, is P a X?",No,P is not a X.,False
1868,I C B.,C has range L.,"Given the previous statements, is B a D?",No,B is not a D.,False
1869,I L N.,L has range Z.,"Given the previous statements, is N a Q?",No,N is not a Q.,False
1870,I K A.,K has range N.,"Given the previous statements, is A a S?",No,A is not a S.,False
1871,I K O.,K has range B.,"Given the previous statements, is O a C?",No,O is not a C.,False
1872,I S H.,S has range A.,"Given the previous statements, is H a N?",No,H is not a N.,False
1873,I A S.,A has range C.,"Given the previous statements, is S a W?",No,S is not a W.,False
1874,I K Q.,K has range D.,"Given the previous statements, is Q a T?",No,Q is not a T.,False
1875,I D H.,D has range R.,"Given the previous statements, is H a K?",No,H is not a K.,False
1876,I A P.,A has range S.,"Given the previous statements, is P a V?",No,P is not a V.,False
1877,I L X.,L has range Y.,"Given the previous statements, is X a E?",No,X is not a E.,False
1878,I N X.,N has range S.,"Given the previous statements, is X a P?",No,X is not a P.,False
1879,I Y G.,Y has range D.,"Given the previous statements, is G a Z?",No,G is not a Z.,False
1880,I X C.,X has range J.,"Given the previous statements, is C a Q?",No,C is not a Q.,False
1881,I R G.,R has range Q.,"Given the previous statements, is G a A?",No,G is not a A.,False
1882,I K F.,K has range A.,"Given the previous statements, is F a M?",No,F is not a M.,False
1883,I W Z.,W has range L.,"Given the previous statements, is Z a B?",No,Z is not a B.,False
1884,I N K.,N has range F.,"Given the previous statements, is K a V?",No,K is not a V.,False
1885,I K A.,K has range R.,"Given the previous statements, is A a L?",No,A is not a L.,False
1886,I P K.,P has range R.,"Given the previous statements, is K a O?",No,K is not a O.,False
1887,I Q B.,Q has range E.,"Given the previous statements, is B a M?",No,B is not a M.,False
1888,I T G.,T has range Z.,"Given the previous statements, is G a C?",No,G is not a C.,False
1889,I P A.,P has range M.,"Given the previous statements, is A a K?",No,A is not a K.,False
1890,I Y R.,Y has range P.,"Given the previous statements, is R a G?",No,R is not a G.,False
1891,I E F.,E has range S.,"Given the previous statements, is F a O?",No,F is not a O.,False
1892,I P Q.,P has range U.,"Given the previous statements, is Q a M?",No,Q is not a M.,False
1893,I U D.,U has range L.,"Given the previous statements, is D a P?",No,D is not a P.,False
1894,I U C.,U has range L.,"Given the previous statements, is C a P?",No,C is not a P.,False
1895,I E B.,E has range C.,"Given the previous statements, is B a K?",No,B is not a K.,False
1896,I D N.,D has range O.,"Given the previous statements, is N a U?",No,N is not a U.,False
1897,I H Q.,H has range N.,"Given the previous statements, is Q a U?",No,Q is not a U.,False
1898,I P T.,P has range H.,"Given the previous statements, is T a W?",No,T is not a W.,False
1899,I L W.,L has range U.,"Given the previous statements, is W a H?",No,W is not a H.,False
1900,I T X.,T has range R.,"Given the previous statements, is X a O?",No,X is not a O.,False
1901,J W H.,W has range T.,"Given the previous statements, is H a C?",No,H is not a C.,False
1902,J O Y.,O has range F.,"Given the previous statements, is Y a I?",No,Y is not a I.,False
1903,J F G.,F has range Q.,"Given the previous statements, is G a H?",No,G is not a H.,False
1904,J B Q.,B has range G.,"Given the previous statements, is Q a M?",No,Q is not a M.,False
1905,J X O.,X has range V.,"Given the previous statements, is O a L?",No,O is not a L.,False
1906,J G N.,G has range T.,"Given the previous statements, is N a Z?",No,N is not a Z.,False
1907,J B G.,B has range R.,"Given the previous statements, is G a O?",No,G is not a O.,False
1908,J V D.,V has range O.,"Given the previous statements, is D a C?",No,D is not a C.,False
1909,J D Q.,D has range P.,"Given the previous statements, is Q a C?",No,Q is not a C.,False
1910,J N K.,N has range C.,"Given the previous statements, is K a E?",No,K is not a E.,False
1911,J Z B.,Z has range U.,"Given the previous statements, is B a Y?",No,B is not a Y.,False
1912,J S Y.,S has range L.,"Given the previous statements, is Y a W?",No,Y is not a W.,False
1913,J N S.,N has range T.,"Given the previous statements, is S a C?",No,S is not a C.,False
1914,J X E.,X has range P.,"Given the previous statements, is E a T?",No,E is not a T.,False
1915,J F C.,F has range P.,"Given the previous statements, is C a W?",No,C is not a W.,False
1916,J T P.,T has range V.,"Given the previous statements, is P a D?",No,P is not a D.,False
1917,J L G.,L has range N.,"Given the previous statements, is G a V?",No,G is not a V.,False
1918,J R D.,R has range F.,"Given the previous statements, is D a S?",No,D is not a S.,False
1919,J S F.,S has range D.,"Given the previous statements, is F a T?",No,F is not a T.,False
1920,J S Y.,S has range H.,"Given the previous statements, is Y a U?",No,Y is not a U.,False
1921,J X M.,X has range P.,"Given the previous statements, is M a C?",No,M is not a C.,False
1922,J C S.,C has range W.,"Given the previous statements, is S a H?",No,S is not a H.,False
1923,J M G.,M has range A.,"Given the previous statements, is G a W?",No,G is not a W.,False
1924,J Y F.,Y has range A.,"Given the previous statements, is F a T?",No,F is not a T.,False
1925,J O Z.,O has range B.,"Given the previous statements, is Z a X?",No,Z is not a X.,False
1926,J F H.,F has range M.,"Given the previous statements, is H a E?",No,H is not a E.,False
1927,J G P.,G has range M.,"Given the previous statements, is P a V?",No,P is not a V.,False
1928,J A B.,A has range K.,"Given the previous statements, is B a W?",No,B is not a W.,False
1929,J O U.,O has range L.,"Given the previous statements, is U a K?",No,U is not a K.,False
1930,J L O.,L has range W.,"Given the previous statements, is O a H?",No,O is not a H.,False
1931,J R S.,R has range Y.,"Given the previous statements, is S a B?",No,S is not a B.,False
1932,J H Q.,H has range L.,"Given the previous statements, is Q a O?",No,Q is not a O.,False
1933,J K C.,K has range N.,"Given the previous statements, is C a I?",No,C is not a I.,False
1934,J O Q.,O has range G.,"Given the previous statements, is Q a M?",No,Q is not a M.,False
1935,J P X.,P has range B.,"Given the previous statements, is X a R?",No,X is not a R.,False
1936,J Q Y.,Q has range T.,"Given the previous statements, is Y a U?",No,Y is not a U.,False
1937,J I K.,I has range H.,"Given the previous statements, is K a G?",No,K is not a G.,False
1938,J R H.,R has range N.,"Given the previous statements, is H a U?",No,H is not a U.,False
1939,J P K.,P has range W.,"Given the previous statements, is K a Y?",No,K is not a Y.,False
1940,J R M.,R has range E.,"Given the previous statements, is M a A?",No,M is not a A.,False
1941,J T Z.,T has range S.,"Given the previous statements, is Z a W?",No,Z is not a W.,False
1942,J Q P.,Q has range T.,"Given the previous statements, is P a A?",No,P is not a A.,False
1943,J K B.,K has range R.,"Given the previous statements, is B a Q?",No,B is not a Q.,False
1944,J X B.,X has range V.,"Given the previous statements, is B a F?",No,B is not a F.,False
1945,J O W.,O has range F.,"Given the previous statements, is W a Y?",No,W is not a Y.,False
1946,J R H.,R has range Z.,"Given the previous statements, is H a V?",No,H is not a V.,False
1947,J F M.,F has range H.,"Given the previous statements, is M a R?",No,M is not a R.,False
1948,J R Z.,R has range T.,"Given the previous statements, is Z a E?",No,Z is not a E.,False
1949,J E I.,E has range S.,"Given the previous statements, is I a L?",No,I is not a L.,False
1950,J K R.,K has range N.,"Given the previous statements, is R a B?",No,R is not a B.,False
1951,J K N.,K has range M.,"Given the previous statements, is N a I?",No,N is not a I.,False
1952,J L N.,L has range C.,"Given the previous statements, is N a D?",No,N is not a D.,False
1953,J M U.,M has range I.,"Given the previous statements, is U a H?",No,U is not a H.,False
1954,J X P.,X has range W.,"Given the previous statements, is P a F?",No,P is not a F.,False
1955,J A C.,A has range B.,"Given the previous statements, is C a U?",No,C is not a U.,False
1956,J C I.,C has range F.,"Given the previous statements, is I a M?",No,I is not a M.,False
1957,J Z G.,Z has range B.,"Given the previous statements, is G a X?",No,G is not a X.,False
1958,J C I.,C has range K.,"Given the previous statements, is I a H?",No,I is not a H.,False
1959,J I V.,I has range P.,"Given the previous statements, is V a E?",No,V is not a E.,False
1960,J I Q.,I has range C.,"Given the previous statements, is Q a E?",No,Q is not a E.,False
1961,J F Q.,F has range L.,"Given the previous statements, is Q a C?",No,Q is not a C.,False
1962,J M T.,M has range S.,"Given the previous statements, is T a P?",No,T is not a P.,False
1963,J L Z.,L has range O.,"Given the previous statements, is Z a Q?",No,Z is not a Q.,False
1964,J W H.,W has range Q.,"Given the previous statements, is H a R?",No,H is not a R.,False
1965,J Z P.,Z has range E.,"Given the previous statements, is P a N?",No,P is not a N.,False
1966,J E G.,E has range D.,"Given the previous statements, is G a M?",No,G is not a M.,False
1967,J X O.,X has range L.,"Given the previous statements, is O a W?",No,O is not a W.,False
1968,J P Q.,P has range Z.,"Given the previous statements, is Q a F?",No,Q is not a F.,False
1969,J F W.,F has range L.,"Given the previous statements, is W a X?",No,W is not a X.,False
1970,J P R.,P has range E.,"Given the previous statements, is R a L?",No,R is not a L.,False
1971,J Q O.,Q has range V.,"Given the previous statements, is O a T?",No,O is not a T.,False
1972,J M I.,M has range A.,"Given the previous statements, is I a Y?",No,I is not a Y.,False
1973,J D L.,D has range U.,"Given the previous statements, is L a Y?",No,L is not a Y.,False
1974,J P G.,P has range R.,"Given the previous statements, is G a W?",No,G is not a W.,False
1975,J H M.,H has range K.,"Given the previous statements, is M a I?",No,M is not a I.,False
1976,J F M.,F has range O.,"Given the previous statements, is M a P?",No,M is not a P.,False
1977,J W B.,W has range X.,"Given the previous statements, is B a P?",No,B is not a P.,False
1978,J G R.,G has range Q.,"Given the previous statements, is R a W?",No,R is not a W.,False
1979,J K C.,K has range P.,"Given the previous statements, is C a Q?",No,C is not a Q.,False
1980,J I Y.,I has range K.,"Given the previous statements, is Y a M?",No,Y is not a M.,False
1981,J W N.,W has range U.,"Given the previous statements, is N a I?",No,N is not a I.,False
1982,J V Q.,V has range W.,"Given the previous statements, is Q a C?",No,Q is not a C.,False
1983,J I F.,I has range C.,"Given the previous statements, is F a V?",No,F is not a V.,False
1984,J Z Y.,Z has range S.,"Given the previous statements, is Y a V?",No,Y is not a V.,False
1985,J O D.,O has range E.,"Given the previous statements, is D a S?",No,D is not a S.,False
1986,J C Z.,C has range A.,"Given the previous statements, is Z a M?",No,Z is not a M.,False
1987,J A T.,A has range U.,"Given the previous statements, is T a W?",No,T is not a W.,False
1988,J O F.,O has range H.,"Given the previous statements, is F a I?",No,F is not a I.,False
1989,J K U.,K has range X.,"Given the previous statements, is U a F?",No,U is not a F.,False
1990,J Y A.,Y has range D.,"Given the previous statements, is A a K?",No,A is not a K.,False
1991,J S X.,S has range Y.,"Given the previous statements, is X a P?",No,X is not a P.,False
1992,J U N.,U has range A.,"Given the previous statements, is N a G?",No,N is not a G.,False
1993,J T N.,T has range M.,"Given the previous statements, is N a H?",No,N is not a H.,False
1994,J M L.,M has range I.,"Given the previous statements, is L a F?",No,L is not a F.,False
1995,J R A.,R has range C.,"Given the previous statements, is A a N?",No,A is not a N.,False
1996,J E I.,E has range S.,"Given the previous statements, is I a H?",No,I is not a H.,False
1997,J R P.,R has range Y.,"Given the previous statements, is P a C?",No,P is not a C.,False
1998,J F S.,F has range B.,"Given the previous statements, is S a Y?",No,S is not a Y.,False
1999,J P K.,P has range Q.,"Given the previous statements, is K a N?",No,K is not a N.,False
