ID,triple1,triple2,question,answer,inferred triple,label
1780,H Q D.,Q is a subproperty of P.,"Given the previous statements, does H have a relation with D through R?",No,H does not have relation with D through R.,False
1781,H Q A.,Q is a subproperty of R.,"Given the previous statements, does H have a relation with A through E?",No,H does not have relation with A through E.,False
1782,H K I.,K is a subproperty of O.,"Given the previous statements, does H have a relation with I through E?",No,H does not have relation with I through E.,False
1783,H A P.,A is a subproperty of X.,"Given the previous statements, does H have a relation with P through N?",No,H does not have relation with P through N.,False
1784,H K G.,K is a subproperty of U.,"Given the previous statements, does H have a relation with G through Z?",No,H does not have relation with G through Z.,False
1785,H N A.,N is a subproperty of I.,"Given the previous statements, does H have a relation with A through K?",No,H does not have relation with A through K.,False
1786,H K O.,K is a subproperty of I.,"Given the previous statements, does H have a relation with O through G?",No,H does not have relation with O through G.,False
1787,H B V.,B is a subproperty of T.,"Given the previous statements, does H have a relation with V through Q?",No,H does not have relation with V through Q.,False
1788,H D F.,D is a subproperty of J.,"Given the previous statements, does H have a relation with F through M?",No,H does not have relation with F through M.,False
1789,H E A.,E is a subproperty of J.,"Given the previous statements, does H have a relation with A through L?",No,H does not have relation with A through L.,False
1790,H L R.,L is a subproperty of V.,"Given the previous statements, does H have a relation with R through Z?",No,H does not have relation with R through Z.,False
1791,H P G.,P is a subproperty of J.,"Given the previous statements, does H have a relation with G through V?",No,H does not have relation with G through V.,False
1792,H B T.,B is a subproperty of I.,"Given the previous statements, does H have a relation with T through Q?",No,H does not have relation with T through Q.,False
1793,H U L.,U is a subproperty of E.,"Given the previous statements, does H have a relation with L through D?",No,H does not have relation with L through D.,False
1794,H Q W.,Q is a subproperty of J.,"Given the previous statements, does H have a relation with W through U?",No,H does not have relation with W through U.,False
1795,H E K.,E is a subproperty of Q.,"Given the previous statements, does H have a relation with K through U?",No,H does not have relation with K through U.,False
1796,H W M.,W is a subproperty of S.,"Given the previous statements, does H have a relation with M through J?",No,H does not have relation with M through J.,False
1797,H V E.,V is a subproperty of I.,"Given the previous statements, does H have a relation with E through X?",No,H does not have relation with E through X.,False
1798,H C X.,C is a subproperty of N.,"Given the previous statements, does H have a relation with X through P?",No,H does not have relation with X through P.,False
1799,H P O.,P is a subproperty of N.,"Given the previous statements, does H have a relation with O through V?",No,H does not have relation with O through V.,False
1800,H X G.,X is a subproperty of Q.,"Given the previous statements, does H have a relation with G through N?",No,H does not have relation with G through N.,False
1801,I V E.,V is a subproperty of K.,"Given the previous statements, does I have a relation with E through H?",No,I does not have relation with E through H.,False
1802,I Y O.,Y is a subproperty of J.,"Given the previous statements, does I have a relation with O through N?",No,I does not have relation with O through N.,False
1803,I T X.,T is a subproperty of E.,"Given the previous statements, does I have a relation with X through L?",No,I does not have relation with X through L.,False
1804,I O A.,O is a subproperty of G.,"Given the previous statements, does I have a relation with A through B?",No,I does not have relation with A through B.,False
1805,I O P.,O is a subproperty of L.,"Given the previous statements, does I have a relation with P through Y?",No,I does not have relation with P through Y.,False
1806,I X D.,X is a subproperty of W.,"Given the previous statements, does I have a relation with D through L?",No,I does not have relation with D through L.,False
1807,I O P.,O is a subproperty of T.,"Given the previous statements, does I have a relation with P through C?",No,I does not have relation with P through C.,False
1808,I O X.,O is a subproperty of N.,"Given the previous statements, does I have a relation with X through T?",No,I does not have relation with X through T.,False
1809,I V O.,V is a subproperty of M.,"Given the previous statements, does I have a relation with O through C?",No,I does not have relation with O through C.,False
1810,I C T.,C is a subproperty of P.,"Given the previous statements, does I have a relation with T through M?",No,I does not have relation with T through M.,False
1811,I S A.,S is a subproperty of J.,"Given the previous statements, does I have a relation with A through C?",No,I does not have relation with A through C.,False
